dataset,model,order,n_background,n_features,n_samples,backend,library,computation_type,approximator,budget,seed,imputer,n_eval,runtime_s,n_model_evals,shapley_values,shapley_n_eval,shapley_n_features,pairwise_metrics
ames_housing,random_forest,1,50,12,1000,shap_true_value,shap,true_value,,,42,marginal,10,0.1049,,"[-3488.086748137474, -558.7862343263627, 3058.352840461731, 390.76424787521364, 655.5431404399872, -13268.21277947426, -568.2377834129334, -5038.306891617775, -22086.14765950203, -11686.436217098237, -1458.5443168258666, 126.8509600830078, -1541.4699911737441, -1691.4800715398787, 12965.653534288407, 195.99185445785523, -3368.2392583322526, 42495.38522073746, -2825.4916573619844, -3560.833965716362, -13655.283480873108, 9834.144052176476, 3627.6356536769867, 72.71343942642211, -1879.5159714555741, -594.0314760398865, -4460.687487149238, 117.08153439044952, 1040.108101863861, -24816.252013168334, -2701.4848329782485, 712.2176248455048, -12513.334389090538, -17309.464126086234, 1433.6456482744218, 129.79932512283324, 5052.146327300072, -2216.791369886398, 11139.569561758042, -3377.015660305023, -2656.894338207245, 51638.31673607826, -374.6113248920441, -3709.272957997322, 58046.25961032868, 21869.86792514801, -1535.5734465646744, 65.30506338119507, -2172.742610015869, 1598.5890162801743, 10063.509127950669, 407.8268797826767, 2497.278256011009, -14190.497782421113, -751.7443512010574, -4660.848422574997, -22930.649549512862, -333.89533014297484, 1889.2038351774215, 116.22420890808105, -1262.3325582504272, -1225.8243900299071, 20259.31535964489, 312.940532245636, -1503.0182706332207, 47490.02549999237, 2202.3749627399443, -3869.5013041114807, 3938.5152408409117, 12684.009172525406, 10466.705892515183, 62.76457372665405, -1504.9430085897445, 187.61224041938783, 1699.5572972512246, 264.82805507183076, 823.595170545578, -15944.486760797501, 277.1462262392044, 10227.182228765487, 22816.35355194092, 1094.783218317032, 4120.621565675736, 81.00343980789185, 9252.291797482967, -501.57554783821104, 9326.651263208389, 833.697076845169, 449.4525335407257, -5115.016788802147, 1661.8109470438958, -4415.297491574287, -23061.87992413521, 2605.88049721241, 2310.0458997154237, 97.69313739776611, -3940.7189808750154, -1055.4706682014466, -1185.7869344711303, -807.3777778863907, -1009.9666534042358, -16109.680408124923, -1054.92232254982, -6929.638526601791, -28450.160487828256, 2344.649744224548, 28.652131414413454, 158.9623617553711, -800.899837794304, -499.6793811225891, -5572.7667206501965, 100.46176684379577, 23.18887421607971, -28630.47933729172, -281.3002171993256, -6371.773528299332, -25977.16798336029, -4186.414029073715, -1441.4044018602372, 213.73620887756348]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 175.6652563579207, ""relative_mae"": 0.026070142149723263, ""sign_agreement"": 0.9916666666666667, ""mean_sample_rho"": 0.9972027972027974}, ""shapiq_approx"": {""mean_abs_diff"": 305.85615076238963, ""relative_mae"": 0.04534139892461016, ""sign_agreement"": 0.9833333333333333, ""mean_sample_rho"": 0.9867132867132866}, ""lightshap_approx"": {""mean_abs_diff"": 138.39193213633044, ""relative_mae"": 0.020486781580934366, ""sign_agreement"": 0.9833333333333333, ""mean_sample_rho"": 0.9895104895104897}, ""dalex_approx"": {""mean_abs_diff"": 524.1236671302236, ""relative_mae"": 0.0776031971468995, ""sign_agreement"": 0.975, ""mean_sample_rho"": 0.9706293706293708}}"
ames_housing,random_forest,1,50,12,1000,shap_approx,shap,approximation,kernel,64.0,42,marginal,10,0.3048,32060.0,"[-3828.152112264953, -492.1084493970193, 3448.4555080543973, 0.0, 0.0, -12795.27551120359, -1139.618286393332, -5509.286362256608, -20751.389902072133, -11563.32826967161, -877.7400024125739, -412.80361238257376, -709.5438008203986, 0.0, 13448.700892552952, -1252.322686712425, -5854.131840877791, 45639.501584261314, -2593.389551257229, -4118.0285444032725, -14680.204079720184, 9298.625779901811, 3369.515247075216, 0.0, -1647.5278334854654, -425.74623307476577, -4721.439943325319, 0.0, 1324.5909941005314, -24987.145550176716, -3753.0310317984336, 1221.371804949939, -11851.940496603438, -17327.064492221103, 1326.0157816347792, 0.0, 5372.498678348931, -1748.3407663310709, 9676.030148642882, 0.0, -1710.1415080751758, 52920.98818758995, -3114.166284708735, -4439.670452286291, 57934.28459662571, 22694.682868984444, -3644.862468790659, 0.0, -1582.786904911294, 2284.9162943107854, 12175.727854162284, 2329.2542394212064, 1597.1301520662128, -14364.795126442154, 0.0, -3883.6867303612835, -26258.727089327258, 1490.4220919088439, 0.0, -2255.2017808273417, -4391.541078671146, 0.0, 18988.227667281382, 0.0, -2266.278657509756, 48145.765298233055, 6675.092009076503, -3275.2684735841513, 5209.422359611228, 13020.397912598559, 9798.97758041249, -2348.8216174482095, -2096.8150044017857, 0.0, 2321.73671711544, 0.0, 1117.8768941058654, -15994.004338358662, 344.0248176178407, 9407.389907527688, 22584.33909041718, 1241.9515836745456, 4534.6429911234745, 682.1103411784095, 9372.053192642252, 0.0, 8809.454960411651, 0.0, 446.5874642234771, -5328.882288843942, 3259.4041074173574, -4786.859339123943, -23101.973839522318, 3365.496708217767, 2812.5216310265255, -1404.049596448831, 0.0, -702.711553823045, -437.891424747936, -1998.977339474382, -1062.5744431122864, -17354.606672971593, -2089.1119513005324, -6391.8223699454065, -28384.762172111215, 1206.0867831905853, 0.0, -795.0858557042012, -230.48522236892245, -151.593009620643, -5302.405258536123, 0.0, -509.7912002942884, -28104.976681267028, -1091.1856452003565, -5685.95447629108, -25126.801780540278, -5333.428490042553, -1887.8752358387317, 0.0]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 836.1197185542887, ""relative_mae"": 0.12212268724301233, ""sign_agreement"": 0.92, ""mean_sample_rho"": 0.9047299338589742}, ""shap_approx"": {""mean_abs_diff"": 870.2021096525546, ""relative_mae"": 0.12737443438426807, ""sign_agreement"": 0.93, ""mean_sample_rho"": 0.9026283544539592}, ""shapiq_approx"": {""mean_abs_diff"": 972.7365702429785, ""relative_mae"": 0.14222768019234788, ""sign_agreement"": 0.91, ""mean_sample_rho"": 0.900176511814775}, ""lightshap_approx"": {""mean_abs_diff"": 860.9617569495273, ""relative_mae"": 0.12570901533963183, ""sign_agreement"": 0.92, ""mean_sample_rho"": 0.900176511814775}, ""dalex_approx"": {""mean_abs_diff"": 1083.8797317143594, ""relative_mae"": 0.1582870567496284, ""sign_agreement"": 0.91, ""mean_sample_rho"": 0.8788104545304554}}"
ames_housing,random_forest,1,50,12,1000,shap_approx,shap,approximation,kernel,512.0,42,marginal,10,0.9034,256060.0,"[-3757.1970696982157, -504.9598831665648, 3007.4330756178765, 0.0, 959.4266943458497, -13112.00906746693, -450.4524443766352, -4948.6387559099785, -22035.153274898923, -11567.288488118045, -1512.4077863284338, 0.0, -1652.881125400505, -1850.0245902039107, 12562.665779137955, 0.0, -3433.5300671317727, 42041.02788054148, -2722.447151241186, -3620.082300725391, -13542.48689617705, 10392.246519260161, 4374.234951940221, 0.0, -1718.3458138191581, -735.6346148969781, -4479.180810686183, 0.0, 1218.1906809178147, -24804.67018601576, -2562.9951630509368, 723.3496414523979, -12544.162685165737, -17311.756890330736, 1373.2888415952639, 0.0, 4970.51051218985, -2338.5999629700195, 11056.75403127413, -3266.7823379580354, -2704.9388092732297, 51585.214669144596, 0.0, -3814.3428154000785, 58056.62140477035, 21800.883351459088, -1404.0170432366722, 0.0, -2362.0508313763435, 1799.3412865057405, 9986.444122958366, 306.39541979098067, 2058.7888519160497, -13482.766283656945, -591.1474541774845, -5116.827525246575, -23149.618725351138, 0.0, 2083.6941386373455, 0.0, -1517.9120901931165, 0.0, 19964.248713076806, 670.6914274161039, -1912.4107009357397, 47900.9579504795, 2069.8063006727953, -3989.363812632985, 3662.398265564697, 12304.32534408985, 10403.23160246205, 0.0, -1617.4321602934317, 0.0, 2008.8840684313595, 0.0, 741.781866535483, -16053.807593157662, 449.6217062486079, 10193.023808214515, 22673.657480734313, 1297.2272657203155, 4075.378249706608, 374.9183078598908, 9110.163860320314, 0.0, 9478.972067648305, 755.0509935511864, 457.39687740266436, -5309.367932254071, 1220.365158008988, -4182.3036297678755, -23659.126004082395, 3028.003750178475, 2544.5978589944048, 0.0, -3812.7513456923416, -1196.7236382130775, -1113.740215608256, -718.1659145486149, -964.536952667302, -16076.867323742905, -924.6846608010059, -6920.606167915589, -28445.780773823364, 2162.3999930124482, 0.0, 0.0, -609.1610081837094, -344.1845742900989, -5683.316815707785, 275.25937562144827, 0.0, -28553.98994379051, -378.7573602625103, -6472.558848395749, -25899.44349204171, -4215.72685644803, -1542.6174765013361, 0.0]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 180.8046954164632, ""relative_mae"": 0.026823326676096854, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9915952159329292}, ""shap_approx"": {""mean_abs_diff"": 260.75955332853835, ""relative_mae"": 0.03876967117209119, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9877423203570682}, ""shapiq_approx"": {""mean_abs_diff"": 389.4767248892064, ""relative_mae"": 0.05784325073058023, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9772344233319931}, ""lightshap_approx"": {""mean_abs_diff"": 237.6465680308148, ""relative_mae"": 0.0352441364288605, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9842396880153765}, ""dalex_approx"": {""mean_abs_diff"": 591.2728306344953, ""relative_mae"": 0.08770538918635354, ""sign_agreement"": 0.99, ""mean_sample_rho"": 0.9614725777943802}}"
ames_housing,random_forest,1,50,12,1000,shap_approx,shap,approximation,permutation,64.0,42,marginal,10,4.9392,24975.0,"[-3832.564883333329, -650.3642500000024, 2851.3014833333145, 641.8667999999889, 404.9838000000018, -12735.6008, -1107.8243999999831, -5091.499799999976, -21646.32875, -11294.423983333338, -1601.21471666668, 140.42250000000058, 426.3391499999998, -1635.4054000000106, 13793.655283333392, 150.6639999999752, -4619.039599999982, 41500.365100000025, -1607.9656333333915, -3868.7582500000062, -12624.338383333285, 9354.443650000037, 1611.33363333335, 67.42945000001055, -1406.8278523809422, -423.64236666665965, -4956.409733333334, 195.04430000000502, 1081.1749833333124, -25310.310316666648, -3143.1884142856798, 746.1560333333255, -11672.87381666668, -17464.99631666665, 1385.448400000012, 128.50809999999547, 8662.18940000004, -1905.7583999999988, 11018.325833333343, -3821.288150000022, -3954.3367999999973, 48988.65559999998, 850.7517666667409, -3252.819349999998, 58788.9881500001, 20653.3927000001, -2099.6752500000075, 12.877500000002328, -1933.4169261904754, 1384.3123333333242, 10656.654783333342, 333.0445000000036, 2113.1079666666774, -14134.211061904767, -588.4595666666864, -5209.6961999999985, -22182.642849999986, -666.7715452380944, 1643.9605166666624, 116.37104999999428, -460.94690000002447, -1172.2661999999546, 19806.853233333422, 346.1354999999894, -1379.7991000000256, 47539.29591666658, 1602.842800000035, -3795.9200500000443, 4200.401300000012, 12597.613250000017, 10259.602550000076, 12.16070000000036, -1475.0917666666646, -65.9965999999913, 1729.9969500000443, 227.64144999999553, 508.72626666662836, -15765.502749999956, 501.6297000000268, 10631.403799999985, 21448.16556666667, 1529.7426333333424, 4825.321749999923, 47.21599999999307, 9392.580099999948, -743.2556166666836, 9060.230133333367, 647.5429499999809, 392.79448333334585, -4752.415466666644, 1427.9431499999992, -4686.995650000019, -21552.799250000004, 2265.8183666666882, 1904.9568000000145, 87.3530000000028, -2416.111266666663, -932.5517999999938, -1562.9316166666504, -398.2599000000082, -710.6426166666715, -15718.716249999983, 196.4257666666599, -7112.419949999996, -29206.73371666669, 624.9533999999912, -931.6799999999821, 157.21095000000787, -448.67821666663804, -771.9506499999952, -5331.761816666676, 47.101400000003196, 1065.9454833333475, -29369.354783333332, -356.9626833333459, -6178.53106666667, -26722.63453333335, -4344.789383333344, -1252.700800000006, 239.82005000000208]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 466.1633083094209, ""relative_mae"": 0.06942829701279335, ""sign_agreement"": 0.9583333333333334, ""mean_sample_rho"": 0.9762237762237762}, ""shap_approx"": {""mean_abs_diff"": 513.7380459563468, ""relative_mae"": 0.07668189308817923, ""sign_agreement"": 0.95, ""mean_sample_rho"": 0.972727272727273}, ""shapiq_approx"": {""mean_abs_diff"": 553.3619037008276, ""relative_mae"": 0.08250452403935103, ""sign_agreement"": 0.975, ""mean_sample_rho"": 0.9615384615384617}, ""lightshap_approx"": {""mean_abs_diff"": 487.5905582391392, ""relative_mae"": 0.07259480253639165, ""sign_agreement"": 0.9583333333333334, ""mean_sample_rho"": 0.9706293706293707}, ""dalex_approx"": {""mean_abs_diff"": 717.0665937024718, ""relative_mae"": 0.10678077922934905, ""sign_agreement"": 0.95, ""mean_sample_rho"": 0.944755244755245}}"
ames_housing,random_forest,1,50,12,1000,shap_approx,shap,approximation,permutation,512.0,42,marginal,10,2.3672,199832.0,"[-3294.610015000007, -542.7566066666659, 2722.0040416666693, 408.8713999999967, 610.2392549999983, -13082.001781666657, -729.1448916666599, -5041.13090166666, -22180.648470000015, -11371.916948333332, -1549.107536666666, 128.9554549999979, -1867.284594999995, -1679.3295549999864, 12259.479851666667, 188.9273350000003, -2649.0249733333353, 43192.68479000004, -2805.075808333318, -3573.8555799999913, -13090.37459, 9046.316881666691, 3448.048658333349, 78.2105849999949, -1810.4017907142545, -683.3540866666666, -4541.259413333339, 113.27148833333122, 993.9555433333383, -24875.921238333332, -2624.316017857135, 618.9492411904815, -12452.72053166667, -17221.780685952377, 1514.4640016666679, 127.19649000000246, 5481.387893333355, -2200.12638499999, 11003.945461666675, -3634.4293299999686, -2345.296559999961, 51478.27027333334, -958.75228833328, -3755.934634999984, 57767.29978833336, 22386.136991666706, -1346.1975849999792, 64.99937499999942, -2458.59808380952, 1857.6446600000068, 9424.79251666666, 430.99677833332754, 2369.170657857149, -13569.518679285717, -632.8548716666697, -4310.909836666666, -22916.467066428584, -680.710879999994, 1897.9799050000013, 120.72790000000205, -1353.6298799999918, -1273.332689999989, 20574.14915333337, 317.7405699999923, -1410.561764999968, 47500.89952666664, 1739.8676033333504, -3921.1244416666727, 3227.626991666652, 13035.853456666704, 11064.898065000007, 53.58640999999625, -1531.1645999999796, 153.8888233333317, 1670.5811883333488, 250.50071999999926, 905.3825266666812, -15610.04016833333, 333.16421999998494, 10257.965561666668, 22542.919141666658, 962.7060999999958, 4124.217186666638, 83.1322999999953, 8749.872528333322, -338.2047033333336, 9060.282565000012, 766.4403599999853, 442.69390333334013, -5632.665178333333, 1821.9048683333356, -4335.802923333333, -22523.566231666675, 2978.5612466666657, 2363.704910000005, 90.53165499999814, -4006.2354066666567, -1119.4878216666632, -1295.0349533333388, -742.7093149999982, -824.8326416666605, -16092.67917, -998.6934133333307, -6972.036445000003, -28731.33637833334, 2529.897854999993, 79.2138250000091, 162.47686500000563, -413.3252316666414, -480.14297500000396, -5699.3550499999965, 91.61536500000075, -280.6346464285663, -28357.761260476207, -350.9315716666741, -6432.235460000001, -26118.631972857147, -4215.8028852380985, -1387.089241666664, 219.79793000000353]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 175.6652563579207, ""relative_mae"": 0.026070142149723263, ""sign_agreement"": 0.9916666666666667, ""mean_sample_rho"": 0.9972027972027974}, ""shap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 354.4216803630086, ""relative_mae"": 0.052655800664890014, ""sign_agreement"": 0.975, ""mean_sample_rho"": 0.9867132867132866}, ""lightshap_approx"": {""mean_abs_diff"": 227.48386878597714, ""relative_mae"": 0.033748965983679415, ""sign_agreement"": 0.9916666666666667, ""mean_sample_rho"": 0.9867132867132868}, ""dalex_approx"": {""mean_abs_diff"": 603.1346217288652, ""relative_mae"": 0.08949673339378188, ""sign_agreement"": 0.9833333333333333, ""mean_sample_rho"": 0.9713286713286713}}"
ames_housing,random_forest,1,50,12,1000,shapiq_approx,shapiq,approximation,kernel,64.0,42,marginal,10,3.4785,32051.0,"[-1956.0233775810214, -1134.3588373224638, 2883.2195028155775, 580.5503435573477, 1314.1416982267701, -13392.4740669373, 484.9015342705451, -3997.117964809384, -22861.517516078642, -15190.514831051602, 21.10897038834142, -673.1625375211488, -1547.3122219326817, -1483.011930529166, 12298.919434252706, -1277.1960244254508, -1797.6870068818394, 43438.87962521382, -1706.2535446673414, -3820.613411184242, -14785.594380963248, 7393.0865859180085, 4433.872884601261, 1401.6332150240678, 733.4033592431898, -830.529447799753, -4253.312360728742, 63.48981363048629, -889.0239230023249, -24573.28904739002, -1068.8200101951184, 1660.5089209084335, -12067.256832970947, -20405.578124287007, 1189.0735947414262, -400.5830160855066, 6488.885752771771, -1421.0843806699836, 11991.748846706681, -3760.6003033232887, -6226.577027669069, 56364.7756056296, -2139.324587275343, -3492.070705234056, 52922.169295303655, 26468.7818169716, -1918.4466755728351, -1336.9547097292666, 773.2235372787443, 1372.1516652501787, 15398.036356274013, 1788.3150966069863, 2321.31299293857, -13713.185003578743, -1706.5792816479363, -7650.683716555402, -26240.889785462732, -3465.251302377016, 1717.660094619734, 938.1421772690716, -2519.2092489228576, -1091.7564462130094, 20078.048437158384, 3547.5571667692366, -3775.671658830565, 46627.10042527478, 2218.7528857443135, -12374.762655158207, 6726.926321099421, 11581.85135440539, 14962.772313675512, 3574.3639724484633, -1926.93182251656, -3964.0823487571715, 110.13371305257088, -24.10428746432489, 2819.3048613914793, -17887.154840747236, 1749.5814579737855, 13032.253847888198, 29115.974136486315, 2515.999969564629, -2514.294125858519, 1116.572338779791, 11807.974827801361, -108.86725718010779, 4544.196128792626, -822.4154804615619, -1429.8856803461156, -8382.113851384345, 1066.1533874669067, -4035.156325209534, -25270.05734011306, 4242.450798969958, 7729.032271407034, 4102.441408792892, -4080.574264831879, 821.7076217574205, 2039.2649772171847, -4732.526726615392, -2067.6262295985794, -14150.44704598279, -271.86839722245725, -7656.211532737628, -28232.38852524823, 421.93982523552756, 1461.4684329889844, -1564.194988651399, -457.386731628967, -804.2938908118062, -3845.3985274654888, 916.1480161043254, -974.558458388597, -27603.827501051186, -660.7648955271065, -7845.118382303871, -26591.83096367217, -4012.3412611907897, -1256.548662930743, -288.57586429354853]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 1649.5983142367816, ""relative_mae"": 0.2312352668661696, ""sign_agreement"": 0.8416666666666667, ""mean_sample_rho"": 0.8657342657342658}, ""shap_approx"": {""mean_abs_diff"": 1644.384823731217, ""relative_mae"": 0.2309808174246148, ""sign_agreement"": 0.85, ""mean_sample_rho"": 0.8678321678321679}, ""shapiq_approx"": {""mean_abs_diff"": 1751.9073469604807, ""relative_mae"": 0.24582691027434114, ""sign_agreement"": 0.825, ""mean_sample_rho"": 0.8566433566433567}, ""lightshap_approx"": {""mean_abs_diff"": 1625.0866763587555, ""relative_mae"": 0.22772616136692064, ""sign_agreement"": 0.8416666666666667, ""mean_sample_rho"": 0.862937062937063}, ""dalex_approx"": {""mean_abs_diff"": 1778.603313419845, ""relative_mae"": 0.24928373701512932, ""sign_agreement"": 0.8333333333333334, ""mean_sample_rho"": 0.8517482517482519}}"
ames_housing,random_forest,1,50,12,1000,shapiq_approx,shapiq,approximation,kernel,512.0,42,marginal,10,4.3882,256051.0,"[-3988.3172643021994, -974.7847771628298, 2955.4529885082625, 367.32794247991626, 1172.149930542958, -13057.212445632662, 61.18882128118767, -4649.137315045146, -22132.782181354512, -11564.887461928382, -2037.8106237247773, -72.43471250978979, -2269.9771060515827, -1761.032715388384, 13416.044516517102, 611.1708315436988, -3028.424107487292, 42775.179547775006, -3733.1874976954255, -3948.142173201735, -12993.038436386718, 9498.696600683244, 4495.088246225507, -513.6544763902178, -2088.480769880872, -215.450832650636, -4682.357782199395, -323.98719072560834, 764.5778277657743, -25453.013813255446, -2405.4530618407025, 810.8825230434081, -12214.268329620221, -17189.59380073676, 1646.891330926139, 508.3367992602162, 4363.268266575127, -1223.013799051503, 8967.97961269944, -3056.514405445459, -2985.4821153532775, 51613.10875669758, -37.44744201754986, -3321.098096278044, 58169.834077514366, 22533.77932427247, -924.9788503191266, -158.13243825958335, -1735.9881700433411, 1818.5046721226297, 9516.975199364831, 667.3295712077393, 1815.0973990953491, -12946.080860765362, -876.4829488176584, -5493.092428431405, -22339.031456374207, -552.9939864417996, 978.8085190367726, 679.2072765183574, -1368.6678895598363, -2103.8115074490997, 20427.661654238887, 1270.6863440010868, -939.0107974231952, 46767.91319474961, 2263.1847330297933, -4269.777916675303, 2822.073940601001, 14013.812042864014, 10642.037481212115, 29.871587774937655, -1865.3830961346032, 516.1131807121584, 2135.8032808977846, 1705.5502262593066, 1633.0546391505766, -15643.961973300164, -943.2819934560717, 9247.49192573189, 22699.96133685765, 2111.6987626666714, 2908.838774073903, -362.6322391964012, 8214.92877258383, -745.1248941041005, 9455.360623689792, -164.29476700219777, 1303.2740423906755, -4918.66876143074, 1469.5728209623403, -3871.602638567428, -22786.311045769424, 3101.988509429246, 2361.5874439677846, 23.042742193056128, -3364.712996771936, -1213.8543079518145, -1854.7217641139964, -663.4225558001672, -1248.479744821829, -16254.815766756648, -1170.2721254291996, -6580.14069202666, -27931.19094613639, 2307.7820871634026, -236.7063064395075, 199.07829030158288, -525.1003833167537, -440.6866993406778, -5514.349681940423, 262.74302124684147, 236.3011647951998, -28164.136450400303, -637.3362292640657, -6512.586945667283, -26211.47308389694, -4321.341243770997, -1591.8419243499973, -4.688657249650643]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 440.28686622907543, ""relative_mae"": 0.06514495429630632, ""sign_agreement"": 0.9166666666666666, ""mean_sample_rho"": 0.9748251748251748}, ""shap_approx"": {""mean_abs_diff"": 444.98783005243155, ""relative_mae"": 0.06598414783826012, ""sign_agreement"": 0.9083333333333333, ""mean_sample_rho"": 0.9748251748251748}, ""shapiq_approx"": {""mean_abs_diff"": 558.0371263084648, ""relative_mae"": 0.08265614524996422, ""sign_agreement"": 0.9166666666666666, ""mean_sample_rho"": 0.976923076923077}, ""lightshap_approx"": {""mean_abs_diff"": 464.43504712284295, ""relative_mae"": 0.0686946355521206, ""sign_agreement"": 0.9, ""mean_sample_rho"": 0.9790209790209792}, ""dalex_approx"": {""mean_abs_diff"": 804.42105720454, ""relative_mae"": 0.11900469021566216, ""sign_agreement"": 0.8916666666666667, ""mean_sample_rho"": 0.946853146853147}}"
ames_housing,random_forest,1,50,12,1000,shapiq_approx,shapiq,approximation,permutation,64.0,42,marginal,10,10.1033,28551.0,"[-3119.945813333313, -148.16735999999509, 2760.3180533333243, 741.4161600000022, 690.7042800000024, -14370.070133333333, -1116.4576799999836, -5900.718973333333, -23379.17308000001, -8800.07409333334, -1421.4425200000085, 142.3641599999857, -2408.1720800000066, -1828.5031999999833, 14438.954266666628, 204.5390799999994, -3921.4349600000073, 42558.25388, -2510.693879999977, -3074.847000000003, -12818.376146666658, 8444.556680000009, 3327.802480000036, 136.64387999999454, -305.2681733333302, -691.0413199999894, -2981.0936533333443, 225.61639999999608, 1128.0803733333364, -25922.11089333332, -3058.2634514285805, 415.0998266666458, -16058.216653333318, -15894.366135238088, 2240.57108, 59.075599999990665, 4143.812760000083, -2033.116760000016, 13137.79528000001, -3160.557400000008, -2674.6868799999297, 46140.76964000003, 1169.67863999994, -3015.057119999989, 50933.54068000001, 29258.557759999996, 28.12039999991539, 12.446000000007917, -2018.1048438095254, 2800.2504666666673, 8678.77264000001, 285.4471066666709, 1952.3993733333482, -12236.234786666686, -652.5806800000079, -5392.943439999991, -23836.032182857143, 119.87306666666991, 1758.5487199999916, 72.85755999999238, -880.1343999999924, -1067.0288000000116, 23290.499640000024, 271.63847999998836, -2444.321959999978, 46022.611839999976, 1325.181799999997, -5180.077600000007, 5974.102919999999, 12973.278559999982, 9213.680920000013, 56.54159999997937, -1482.2108666666434, 48.906079999991924, 2982.4897999999985, 272.8500000000058, 758.0205999999889, -13631.955573333393, 306.81252000000677, 9527.13512000001, 18449.089986666677, 2199.99021333335, 4666.625240000011, 45.4998799999943, 9855.564253333345, -202.46719999999624, 8888.644293333364, 287.58643999999623, 169.44108000000705, -6436.107426666701, 2680.3798933333137, -3301.474280000001, -25300.30794666666, 4359.456613333331, 2315.188519999996, 127.84876000000513, -4630.869466666651, -1331.1045466666808, -1843.249133333363, -842.1090799999918, -1451.9717733333498, -15186.177986666691, -1342.8228133333002, -8250.008493333327, -29506.056186666636, 5586.633719999986, 570.7014399999956, 215.5773199999996, 896.4407066666929, -552.8787199999875, -5857.968626666695, 77.35783999999694, -838.4602666666673, -30024.024641904758, 478.87396000000007, -6503.514159999986, -22739.155182857136, -6832.097881904786, -1746.611066666679, 217.54104000000225]",10,12,"{""shap_true_value"": {""mean_abs_diff"": 946.1044260551986, ""relative_mae"": 0.13950751863159613, ""sign_agreement"": 0.95, ""mean_sample_rho"": 0.9657342657342658}, ""shap_approx"": {""mean_abs_diff"": 928.1887756785673, ""relative_mae"": 0.13716333637942626, ""sign_agreement"": 0.9583333333333334, ""mean_sample_rho"": 0.9664335664335667}, ""shapiq_approx"": {""mean_abs_diff"": 1044.1952568019299, ""relative_mae"": 0.15413655937684614, ""sign_agreement"": 0.95, ""mean_sample_rho"": 0.9594405594405595}, ""lightshap_approx"": {""mean_abs_diff"": 935.1850713095972, ""relative_mae"": 0.13785083276325513, ""sign_agreement"": 0.9666666666666667, ""mean_sample_rho"": 0.9657342657342658}, ""dalex_approx"": {""mean_abs_diff"": 1150.609061678105, ""relative_mae"": 0.16963760977481324, ""sign_agreement"": 0.9583333333333334, ""mean_sample_rho"": 0.948951048951049}}"
