dataset,model,order,n_background,n_features,n_samples,backend,library,computation_type,approximator,budget,seed,imputer,n_eval,runtime_s,n_model_evals,shapley_values,shapley_n_eval,shapley_n_features,pairwise_metrics
ames_housing,decision_tree,1,32,4,1000,shap_approx,shap,approximation,permutation,512.0,42,marginal,10,4.555,128592.0,"[948.8421128903875, -683.7117845035874, 32754.00732444523, 2145.708372201496, -28412.656547903887, -8075.760532029009, -16391.229613731855, 1581.04827425373, 35456.48423066353, 3842.9996420071307, 59388.798007406745, 1483.7070020988783, -2997.896879335064, -60153.19207244583, 36720.743834438756, 1095.1911423755794, -10799.271767938833, -1244.6125677535485, 15344.425778423398, 1101.0871909981336, 7076.076810831522, 5303.251549942288, -7019.214820520437, 1581.0482742537297, 35464.60993705653, 28120.451840495396, 37539.2114854043, 1707.239428744057, 19433.907173053765, 4147.324571362274, -93409.36331882952, 1492.9775994469594, -11852.475942626934, 277.6742392126861, -23306.168121154624, 1329.1491829357676, 1252.6397050196667, 2431.341394014658, -6490.524811669201, 1581.0482742537279]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 278.262797175791, ""relative_mae"": 0.0182481557062043, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 494.57493452134486, ""relative_mae"": 0.03232240690784413, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 355.4186528994299, ""relative_mae"": 0.02333451224957248, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 508.1777412679646, ""relative_mae"": 0.033427492669627724, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
ames_housing,decision_tree,1,32,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,42,marginal,10,0.1404,5153.0,"[844.0363705702109, -733.1627733368164, 32945.90838513947, 2108.0641573290823, -28388.32685998794, -8562.349967551409, -15928.970031288738, 1581.0485312519133, 35753.16363432049, 2839.2400989176413, 60085.06213514082, 1494.5230800641934, -3382.963458136224, -59080.052015985704, 35992.10849023348, 1135.7540036873274, -11045.598065124368, -927.0906878000459, 15320.285166728214, 1054.0321812409913, 6710.728682939996, 6170.953204382796, -7521.568379932355, 1581.0482050692342, 35452.937589312234, 28091.959306396497, 37546.92791004245, 1739.6876843085727, 18867.71032312964, 3439.388176328819, -92136.77554850247, 1494.5232870458963, -11744.91937654275, 272.5333233284082, -23347.008586606786, 1267.5739392205676, 1414.8670657099226, 2331.5091418425945, -6552.919947301755, 1581.0482764937788]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.001435251732240772, ""relative_mae"": 9.435177883975598e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 278.26290947859593, ""relative_mae"": 0.01824816312499571, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 460.64787495459103, ""relative_mae"": 0.03017833049094688, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 191.15121239871746, ""relative_mae"": 0.01258041467661567, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 396.2507005984683, ""relative_mae"": 0.02612880956827191, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
ames_housing,decision_tree,1,32,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,42,marginal,10,4.8138,163873.0,"[2180.492293545295, -150.28415427134914, 30958.371437669117, 2176.26644809043, -28852.81241391013, -7996.913968391945, -16141.523718956982, 1692.6516818481248, 35646.754555632084, 2692.086759864761, 60427.555915560115, 1405.5916511194189, -6244.112808434851, -58487.93192258013, 38134.052464634486, 1262.8382914139174, -10908.433999905927, -828.8567616399137, 15190.290430722785, 948.6289645522468, 6931.192669981655, 5591.965014078903, -7218.8458476043115, 1636.8499780509414, 34833.02639894484, 29399.21099949147, 36924.19415774832, 1675.0811355155695, 19121.940400668856, 3891.746480215062, -92900.46071153531, 1551.6198556848078, -11509.021982033059, 218.1101306140084, -23583.962551737364, 1323.0537615232506, 1451.0048321680167, 2463.4100851196745, -6627.955790260567, 1488.045434591751]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 460.64726170750214, ""relative_mae"": 0.03017829022603289, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shap_approx"": {""mean_abs_diff"": 494.57493452134486, ""relative_mae"": 0.03232240690784413, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 557.582058638921, ""relative_mae"": 0.03657034932811714, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""dalex_approx"": {""mean_abs_diff"": 655.8030532658487, ""relative_mae"": 0.043094571560828514, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9600000000000002}}"
ames_housing,decision_tree,1,32,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,42,marginal,10,0.9231,193194.0,"[761.8751330694972, -613.7934779904531, 32662.01031038744, 2354.754059567023, -28571.080588474528, -8436.439832355072, -15843.906304979784, 1552.8283063984552, 36084.25386063485, 2697.697489889376, 59888.3085999864, 1501.7289316657263, -2759.8474560339055, -59386.74549874072, 35639.68632570683, 1171.7526541013067, -10959.874840677388, -1028.4273744091083, 15319.016441388474, 1070.9144074271771, 6621.809797621764, 6222.788369261414, -7498.615437923481, 1595.1790855474871, 35515.771661245635, 27807.480892559848, 37781.07453936439, 1727.185598530326, 18746.853427230653, 3902.9890796987893, -92509.51749187814, 1524.5210099822061, -11417.05103210144, 286.9274861888971, -23019.140276498256, 597.443180777653, 1379.2899836163015, 2358.1581929991717, -6538.336584031776, 1575.3929690351742]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 163.3958915799401, ""relative_mae"": 0.010755047092448613, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 315.260812680728, ""relative_mae"": 0.020700539174476517, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 513.1658223897878, ""relative_mae"": 0.03366132011409343, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 132.5029185055296, ""relative_mae"": 0.008731586138783264, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 396.28629682377994, ""relative_mae"": 0.026164322237270513, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
ames_housing,decision_tree,1,32,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,42,marginal,10,0.8211,66474.0,"[788.3875904230741, -786.4181547409949, 32608.87553094155, 2554.0010584098773, -28605.08055862275, -8314.631717749005, -15959.9344172929, 1581.0482742537279, 36027.29351504595, 2558.1876509662525, 60091.98501715917, 1494.5226990049737, -2699.7156484578527, -59663.66628444369, 35881.68575440192, 1146.542203533113, -10817.94223968073, -1326.848439690184, 15545.467887673249, 1000.9514254268212, 6615.823849801067, 6285.838103956194, -7541.548413503814, 1581.0482742537279, 35246.2533911077, 27882.072073465366, 37888.1834580935, 1815.003769033619, 18682.519987424344, 3248.7912332541055, -91717.72510702554, 1451.2599113805973, -11503.414670546146, 416.4729438559589, -23105.503914942965, 640.625, 1352.8744803822728, 2455.494351933356, -6614.912544950483, 1581.0482742537279]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 191.1511996690044, ""relative_mae"": 0.012580413801391056, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 355.4186528994299, ""relative_mae"": 0.02333451224957248, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 557.582058638921, ""relative_mae"": 0.03657034932811714, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 424.4342115776064, ""relative_mae"": 0.028019305615583506, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
ames_housing,decision_tree,1,32,4,1000,dalex_approx,dalex,approximation,permutation,512.0,42,marginal,10,4.7267,205163.0,"[1495.8051688475734, -786.7640082747178, 32430.086763073054, 2025.7181013875938, -28028.425254693342, -8377.672854194916, -16275.917550494687, 1383.4172399720119, 35905.412474465134, 2702.464507350286, 60171.108642723324, 1393.003257637593, -2361.4719159782335, -57110.54176758041, 33098.51410252713, 1038.345606065021, -11410.589318224178, -1076.5633581282016, 15950.033897243382, 938.7474128381509, 6970.076943999989, 6144.167469270006, -7556.499838734822, 1383.4172399720119, 35870.48207776355, 27367.296426388657, 37901.936350229786, 1691.7978373182011, 19897.201361967083, 3348.2087507713427, -92973.56734534253, 1393.003257637593, -12053.550516350002, 307.2649694497529, -22924.458288821057, 1118.923194088151, 1765.8129923572126, 2183.8112447011445, -6558.536915411496, 1383.4172399720119]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 396.2508241874014, ""relative_mae"": 0.02612881763984488, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shap_approx"": {""mean_abs_diff"": 508.1777412679646, ""relative_mae"": 0.033427492669627724, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 655.8030532658487, ""relative_mae"": 0.043094571560828514, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9600000000000002}, ""lightshap_approx"": {""mean_abs_diff"": 424.4342115776064, ""relative_mae"": 0.028019305615583506, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""dalex_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,shap_true_value,shap,true_value,,,42,marginal,10,0.0007,,"[9172.356872196875, -1477.1331427967332, 57704.352296871686, 116.97008397823853, -793.458281322884, -664.3757212397976, -6153.4833926856745, 116.97008397823853, 4448.633499063333, -2428.9148601463025, 60175.63076782979, 116.97008397823853, -37.28706349956372, 6436.557540783955, 12035.126153565958, 116.97008397823853, -2123.276629908723, -1177.696198012599, 19152.408149925293, 116.97008397823853, -1080.2818467041434, -3102.6479859106043, -16532.852970709704, 116.97008397823853, 5533.348073596096, 7719.8587327159585, 32003.056198907423, 116.97008397823853, 3615.280667282874, -3102.6479859106043, -100259.76756677021, 116.97008397823853, -3124.5516217851196, -3102.6479859106043, -19597.23827469775, -1173.7342909540487, -371.0453941250292, 4329.804750695583, -6548.8879480389705, 116.97008397823853]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.7134205993206704e-11, ""relative_mae"": 2.7392304944971766e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 2.9057112271857475e-11, ""relative_mae"": 2.933350179365015e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 8.679457152993564e-12, ""relative_mae"": 8.762015632635029e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 6.9780625722160034e-12, ""relative_mae"": 7.044437487910638e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,shap_approx,shap,approximation,kernel,512.0,42,marginal,10,0.0235,4522.0,"[9172.356872196904, -1477.133142796757, 57704.352296871715, 116.97008397819445, -793.4582813228966, -664.3757212397916, -6153.483392685695, 116.97008397825084, 4448.633499063334, -2428.914860146273, 60175.6307678298, 116.97008397819445, -37.28706349951972, 6436.5575407839515, 12035.12615356595, 116.97008397820787, -2123.276629908756, -1177.696198012553, 19152.408149925315, 116.97008397821628, -1080.2818467041564, -3102.6479859106007, -16532.85297070968, 116.97008397823811, 5533.348073596106, 7719.858732715954, 32003.05619890741, 116.97008397825266, 3615.2806672828933, -3102.6479859106125, -100259.76756677018, 116.97008397821628, -3124.551621785121, -3102.6479859106034, -19597.238274697782, -1173.7342909540203, -371.045394125048, 4329.80475069557, -6548.887948038966, 116.97008397826266]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 1.9104540172065753e-11, ""relative_mae"": 1.9286261420647644e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.6073898595768695e-11, ""relative_mae"": 2.6321911966702833e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 1.821263140300289e-11, ""relative_mae"": 1.838586886848006e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 1.686828454694478e-11, ""relative_mae"": 1.7028734665173088e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 1.8042101146420463e-11, ""relative_mae"": 1.8213716538250843e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,shap_approx,shap,approximation,permutation,512.0,42,marginal,10,4.6176,128592.0,"[9172.356872196939, -1477.1331427967468, 57704.35229687183, 116.97008397823369, -793.4582813229065, -664.3757212398232, -6153.4833926857045, 116.97008397823863, 4448.633499063393, -2428.9148601462452, 60175.63076782981, 116.97008397823707, -37.28706349949399, 6436.557540783979, 12035.126153565961, 116.97008397824331, -2123.276629908734, -1177.6961980125277, 19152.408149925297, 116.97008397823603, -1080.2818467041543, -3102.647985910614, -16532.85297070964, 116.9700839782394, 5533.348073596094, 7719.858732715932, 32003.056198907398, 116.9700839782329, 3615.280667282907, -3102.64798591059, -100259.76756677029, 116.97008397823473, -3124.5516217851205, -3102.6479859106053, -19597.238274697735, -1173.7342909540107, -371.0453941250772, 4329.804750695537, -6548.887948038994, 116.97008397823136]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 2.7134205993206704e-11, ""relative_mae"": 2.7392304944971766e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 2.2731505566753186e-11, ""relative_mae"": 2.2947726294210238e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 2.941913379572725e-11, ""relative_mae"": 2.9698966844699247e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 2.743174576380625e-11, ""relative_mae"": 2.7692674896152952e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,42,marginal,10,0.1478,5153.0,"[9172.355890844487, -1477.132739186803, 57704.352396974486, 116.97056161798302, -793.4582096851434, -664.3757687737636, -6153.4834123016235, 116.97007949030986, 4448.632921050371, -2428.9151996262494, 60175.63145076631, 116.9703185348066, -37.287034879044676, 6436.557708925425, 12035.126023030338, 116.97001775196185, -2123.2767062620687, -1177.696246954123, 19152.40817344935, 116.97018574909578, -1080.2818312482686, -3102.6481136883117, -16532.85288651876, 116.97011210911167, 5533.347693869523, 7719.858362394974, 32003.05648492605, 116.97054800705187, 3615.280501699844, -3102.6480322324974, -100259.7667997965, 116.9695289094845, -3124.551582442351, -3102.648319526993, -19597.23808589909, -1173.7341854790923, -371.0454056078762, 4329.804751466728, -6548.88791256079, 116.97005921161086]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.00021536023673256467, ""relative_mae"": 2.1740873085899956e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.00021536023649595395, ""relative_mae"": 2.174087306201381e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 0.00021536023830908134, ""relative_mae"": 2.1740873245051193e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 0.00021536023819965775, ""relative_mae"": 2.1740873234004755e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 0.00021536023722479314, ""relative_mae"": 2.1740873135590998e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,42,marginal,10,5.0875,163873.0,"[9172.356872196917, -1477.1331427967718, 57704.3522968719, 116.97008397819556, -793.4582813228951, -664.3757212398086, -6153.483392685686, 116.970083978256, 4448.633499063343, -2428.914860146272, 60175.63076782974, 116.97008397817758, -37.287063499523484, 6436.557540783938, 12035.126153565947, 116.97008397821594, -2123.2766299087516, -1177.6961980125463, 19152.408149925293, 116.97008397822039, -1080.2818467041534, -3102.6479859106107, -16532.852970709635, 116.97008397823751, 5533.348073596119, 7719.858732715946, 32003.056198907365, 116.97008397825617, 3615.2806672828847, -3102.647985910611, -100259.76756677029, 116.97008397821851, -3124.551621785126, -3102.647985910612, -19597.238274697724, -1173.7342909540243, -371.04539412504596, 4329.804750695566, -6548.887948038964, 116.97008397825977]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 2.9057112271857475e-11, ""relative_mae"": 2.933350179365015e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.2731505566753186e-11, ""relative_mae"": 2.2947726294210238e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 2.9447022598105833e-11, ""relative_mae"": 2.972712092370549e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 2.859721348613675e-11, ""relative_mae"": 2.8869228478063236e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,42,marginal,10,0.0211,3882.0,"[9172.356872196899, -1477.1331427967366, 57704.352296871686, 116.9700839782089, -793.4582813229018, -664.3757212397884, -6153.483392685697, 116.97008397825442, 4448.633499063305, -2428.914860146297, 60175.63076782979, 116.97008397825681, -37.28706349956165, 6436.557540783952, 12035.126153565967, 116.9700839782332, -2123.27662990871, -1177.6961980126036, 19152.40814992529, 116.97008397824419, -1080.2818467041475, -3102.6479859106003, -16532.8529707097, 116.97008397824689, 5533.348073596081, 7719.858732715963, 32003.056198907434, 116.97008397823843, 3615.2806672828747, -3102.647985910596, -100259.76756677023, 116.97008397824492, -3124.551621785131, -3102.6479859105957, -19597.238274697767, -1173.7342909540328, -371.0453941250411, 4329.804750695582, -6548.887948038969, 116.9700839782466]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 9.420375590707408e-12, ""relative_mae"": 9.509981642412164e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.9197622097854036e-11, ""relative_mae"": 2.9475348140745257e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 2.9533175904816745e-11, ""relative_mae"": 2.981409371554004e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 5.298339544879127e-12, ""relative_mae"": 5.348737035152882e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 5.731770613692788e-12, ""relative_mae"": 5.786290874485467e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,42,marginal,10,0.0267,3882.0,"[9172.356872196884, -1477.133142796738, 57704.35229687169, 116.97008397821628, -793.458281322899, -664.3757212397904, -6153.483392685695, 116.97008397825266, 4448.633499063319, -2428.914860146295, 60175.63076782979, 116.97008397824538, -37.287063499563374, 6436.55754078395, 12035.126153565965, 116.97008397823811, -2123.276629908709, -1177.696198012607, 19152.4081499253, 116.97008397823811, -1080.2818467041507, -3102.6479859105893, -16532.852970709704, 116.97008397824538, 5533.348073596084, 7719.858732715962, 32003.056198907427, 116.97008397824538, 3615.2806672828774, -3102.6479859105966, -100259.7675667702, 116.9700839782272, -3124.5516217851327, -3102.6479859105893, -19597.238274697767, -1173.7342909540384, -371.045394125038, 4329.804750695577, -6548.887948038966, 116.97008397824538]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 8.679457152993564e-12, ""relative_mae"": 8.762015632635029e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.941913379572725e-11, ""relative_mae"": 2.9698966844699247e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 2.9447022598105833e-11, ""relative_mae"": 2.972712092370549e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 4.2547299017314796e-12, ""relative_mae"": 4.295200639218889e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,linear_regularized,1,32,4,1000,dalex_approx,dalex,approximation,permutation,512.0,42,marginal,10,4.851,205163.0,"[9172.35687219688, -1477.133142796746, 57704.3522968717, 116.9700839782347, -793.4582813228978, -664.3757212397907, -6153.48339268569, 116.97008397824698, 4448.63349906332, -2428.9148601462985, 60175.63076782979, 116.97008397824493, -37.287063499564056, 6436.55754078395, 12035.126153565961, 116.97008397824152, -2123.276629908709, -1177.6961980126043, 19152.4081499253, 116.97008397823674, -1080.2818467041466, -3102.6479859105993, -16532.8529707097, 116.97008397824743, 5533.348073596082, 7719.8587327159585, 32003.056198907434, 116.97008397824516, 3615.2806672828765, -3102.647985910598, -100259.76756677023, 116.97008397823004, -3124.5516217851255, -3102.6479859105957, -19597.23827469776, -1173.734290954048, -371.0453941250389, 4329.804750695579, -6548.887948038965, 116.97008397824379]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 6.9780625722160034e-12, ""relative_mae"": 7.044437487910638e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 2.743174576380625e-11, ""relative_mae"": 2.7692674896152952e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 2.859721348613675e-11, ""relative_mae"": 2.8869228478063236e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 4.2547299017314796e-12, ""relative_mae"": 4.295200639218889e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,gradient_boosting,1,32,4,1000,shap_true_value,shap,true_value,,,42,marginal,10,0.0582,,"[-30019.911110520363, -6473.344914317131, 34195.12307089567, 719.4146857261658, -28444.424154758453, -3338.902956843376, -3726.9454146027565, 1157.7320613861084, 52729.00382757187, -707.6864530444145, 42786.6964687109, 878.0627467632294, -1835.4705344438553, -17765.35063236952, 7578.698306143284, 838.1752138137817, -18666.858646452427, -10175.504712224007, 21068.928245723248, 818.8619813919067, 11149.919829457998, 2397.072966054082, -1496.0208063721657, 1465.8233456611633, 52855.38285970688, 2672.456790357828, 47253.173944592476, 736.1432132720947, 21163.82063320279, -3163.565844424069, -64277.86160671711, 1199.2998824119568, -27762.575834810734, -1267.205325603485, -18383.147783041, -13731.163250923157, -16.796434998512268, 20441.189415484667, 202.01376900076866, 1481.0938148498535]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 142.17570432712904, ""relative_mae"": 0.009846471283753959, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 364.32517565719036, ""relative_mae"": 0.025339005936238418, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 159.79118494463935, ""relative_mae"": 0.011056691745695965, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 235.89757688473458, ""relative_mae"": 0.01637628719490343, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
ames_housing,gradient_boosting,1,32,4,1000,shap_approx,shap,approximation,kernel,512.0,42,marginal,10,0.0466,4522.0,"[-30019.911463662076, -6473.344788696385, 34195.12287693959, 719.414686901674, -28444.424293951586, -3338.903017487848, -3726.9451889886436, 1157.7320727599727, 52729.003525779524, -707.6864888163691, 42786.696285117316, 878.0627500250259, -1835.4702562281027, -17765.350591968207, 7578.698379223322, 838.1752148842497, -18666.858590289394, -10175.504647100415, 21068.927761868305, 818.8619883450028, 11149.919909189795, 2397.0729245207694, -1496.02090931147, 1465.8233500425592, 52855.38226047857, 2672.4567179209303, 47253.17349774712, 736.1432097493234, 21163.820244311224, -3163.565790168174, -64277.86170584409, 1199.2998931217371, -27762.576070855706, -1267.2053294305442, -18383.14790551974, -13731.16322818622, -16.796218474413763, 20441.18960418519, 202.01406201822823, 1481.0938278092292]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.00014099735193866535, ""relative_mae"": 9.773821638876633e-09, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 142.17566770498357, ""relative_mae"": 0.009846468764176677, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 364.32516356351726, ""relative_mae"": 0.025339005138310527, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 159.7911968999222, ""relative_mae"": 0.01105669259168834, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 235.89760840245904, ""relative_mae"": 0.016376289410764362, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
