dataset,model,n_features,seed,library,approximator,budget,method,runtime_s,n_model_evals,cross_method_rho_mean,hit_time_cap,evals_missing
ames_housing,gradient_boosting,79,1,lightshap,permutation,1024,lightshap / permutation,279.5227,155806110.0,0.8550290660167125,False,False
ames_housing,gradient_boosting,79,1,dalex,permutation,512,dalex / permutation,8.9722,481111.0,0.8274576308889867,False,False
ames_housing,gradient_boosting,79,1,dalex,permutation,1024,dalex / permutation,19.3876,1041111.0,0.8467903104611574,False,False
gisette,random_forest,14,1,shap,kernel,512,shap / kernel,1.2948,512110.0,0.9617260343036443,False,False
gisette,random_forest,14,1,shap,kernel,1024,shap / kernel,2.3404,1024110.0,0.9776529434024529,False,False
gisette,random_forest,14,1,shap,permutation,512,shap / permutation,6.4824,395785.0,0.9702597391245199,False,False
gisette,random_forest,14,1,shap,permutation,1024,shap / permutation,4.3212,801831.0,0.9880641891413663,False,False
gisette,random_forest,14,1,shapiq,kernel,512,shapiq / kernel,8.041,512101.0,0.9604263143269628,False,False
gisette,random_forest,14,1,shapiq,kernel,1024,shapiq / kernel,9.5227,1024101.0,0.9836241782588763,False,False
gisette,random_forest,14,1,shapiq,permutation,512,shapiq / permutation,63.3625,509101.0,0.9627904859468369,False,False
gisette,random_forest,14,1,shapiq,permutation,1024,shapiq / permutation,114.4086,1016101.0,0.9838785420810088,False,False
gisette,random_forest,14,1,lightshap,kernel,512,lightshap / kernel,65.2828,13312110.0,0.9763978288713697,False,False
gisette,random_forest,14,1,lightshap,kernel,1024,lightshap / kernel,130.3997,26624110.0,0.9900479411353662,False,False
gisette,random_forest,14,1,lightshap,permutation,512,lightshap / permutation,61.5006,11292110.0,0.976762492090248,False,False
gisette,random_forest,14,1,lightshap,permutation,1024,lightshap / permutation,122.6819,22556110.0,0.9901944612818866,False,False
gisette,random_forest,14,1,dalex,permutation,512,dalex / permutation,38.504,556111.0,0.9700342288887618,False,False
gisette,random_forest,14,1,dalex,permutation,1024,dalex / permutation,75.3498,1096111.0,0.9833820930424108,False,False
gisette,decision_tree,14,1,shap,kernel,512,shap / kernel,0.1275,512110.0,0.9244617636987357,False,False
gisette,decision_tree,14,1,shap,kernel,1024,shap / kernel,0.2202,1024110.0,0.9532810685489271,False,False
gisette,decision_tree,14,1,shap,permutation,512,shap / permutation,4.4773,395785.0,0.9294376069417886,False,False
gisette,decision_tree,14,1,shap,permutation,1024,shap / permutation,0.2845,801831.0,0.9521274617057962,False,False
gisette,decision_tree,14,1,shapiq,kernel,512,shapiq / kernel,0.7115,512101.0,0.9063594469348453,False,False
gisette,decision_tree,14,1,shapiq,kernel,1024,shapiq / kernel,0.8786,1024101.0,0.9432969613764532,False,False
gisette,decision_tree,14,1,shapiq,permutation,512,shapiq / permutation,4.4588,509101.0,0.9226817815791212,False,False
gisette,decision_tree,14,1,shapiq,permutation,1024,shapiq / permutation,8.0877,1016101.0,0.9512600043651162,False,False
gisette,decision_tree,14,1,lightshap,kernel,512,lightshap / kernel,8.3129,13312110.0,0.9542601150675951,False,False
gisette,decision_tree,14,1,lightshap,kernel,1024,lightshap / kernel,16.3633,26624110.0,0.9695879163530274,False,False
gisette,decision_tree,14,1,lightshap,permutation,512,lightshap / permutation,7.5955,11292110.0,0.9562239249590122,False,False
gisette,decision_tree,14,1,lightshap,permutation,1024,lightshap / permutation,15.2282,22556110.0,0.9710242642318548,False,False
gisette,decision_tree,14,1,dalex,permutation,512,dalex / permutation,3.6808,556111.0,0.9265337826119872,False,False
gisette,decision_tree,14,1,dalex,permutation,1024,dalex / permutation,7.2135,1096111.0,0.9481090026412217,False,False
gisette,linear_regularized,14,1,shap,kernel,512,shap / kernel,0.1657,512110.0,0.9800604994290171,False,False
gisette,linear_regularized,14,1,shap,kernel,1024,shap / kernel,0.238,1024110.0,0.9873942854791661,False,False
gisette,linear_regularized,14,1,shap,permutation,512,shap / permutation,4.4351,395785.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,shap,permutation,1024,shap / permutation,0.2827,801831.0,0.9978990475798609,False,False
gisette,linear_regularized,14,1,shapiq,kernel,512,shapiq / kernel,0.7301,512101.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,shapiq,kernel,1024,shapiq / kernel,0.8974,1024101.0,0.9978990475798609,False,False
gisette,linear_regularized,14,1,shapiq,permutation,512,shapiq / permutation,4.7957,509101.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,shapiq,permutation,1024,shapiq / permutation,8.6206,1016101.0,0.9978990475798609,False,False
gisette,linear_regularized,14,1,lightshap,kernel,512,lightshap / kernel,8.2352,13312110.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,lightshap,kernel,1024,lightshap / kernel,16.2944,26624110.0,0.9978990475798609,False,False
gisette,linear_regularized,14,1,lightshap,permutation,512,lightshap / permutation,7.5547,11292110.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,lightshap,permutation,1024,lightshap / permutation,15.1107,22556110.0,0.9978990475798609,False,False
gisette,linear_regularized,14,1,dalex,permutation,512,dalex / permutation,3.8111,556111.0,0.9966767499048362,False,False
gisette,linear_regularized,14,1,dalex,permutation,1024,dalex / permutation,7.5032,1096111.0,0.9978990475798609,False,False
gisette,gradient_boosting,14,1,shap,kernel,512,shap / kernel,0.3404,512110.0,0.97624544911,False,False
gisette,gradient_boosting,14,1,shap,kernel,1024,shap / kernel,0.6007,1024110.0,0.9783566905486795,False,False
gisette,gradient_boosting,14,1,shap,permutation,512,shap / permutation,4.845,395785.0,0.9840084872468217,False,False
gisette,gradient_boosting,14,1,shap,permutation,1024,shap / permutation,0.9934,801831.0,0.9882856065085689,False,False
gisette,gradient_boosting,14,1,shapiq,kernel,512,shapiq / kernel,1.9037,512101.0,0.9749391759958574,False,False
gisette,gradient_boosting,14,1,shapiq,kernel,1024,shapiq / kernel,2.2943,1024101.0,0.9832619707611315,False,False
gisette,gradient_boosting,14,1,shapiq,permutation,512,shapiq / permutation,14.7211,509101.0,0.9745638713187348,False,False
gisette,gradient_boosting,14,1,shapiq,permutation,1024,shapiq / permutation,26.4028,1016101.0,0.9870731317180778,False,False
gisette,gradient_boosting,14,1,lightshap,kernel,512,lightshap / kernel,19.8656,13312110.0,0.985983234929999,False,False
gisette,gradient_boosting,14,1,lightshap,kernel,1024,lightshap / kernel,39.7406,26624110.0,0.9901960984293087,False,False
gisette,gradient_boosting,14,1,lightshap,permutation,512,lightshap / permutation,18.3741,11292110.0,0.985983234929999,False,False
gisette,gradient_boosting,14,1,lightshap,permutation,1024,lightshap / permutation,36.6322,22556110.0,0.9903426185758288,False,False
gisette,gradient_boosting,14,1,dalex,permutation,512,dalex / permutation,9.633,556111.0,0.9806575545786989,False,False
gisette,gradient_boosting,14,1,dalex,permutation,1024,dalex / permutation,18.8668,1096111.0,0.9863034916619912,False,False
gisette,random_forest,64,1,shap,kernel,512,shap / kernel,1.275,512110.0,0.5807199206983135,False,False
gisette,random_forest,64,1,shap,kernel,1024,shap / kernel,2.8738,1024110.0,0.6112851094713254,False,False
gisette,random_forest,64,1,shap,permutation,512,shap / permutation,5.1537,353674.0,0.8723910824825297,False,False
gisette,random_forest,64,1,shap,permutation,1024,shap / permutation,1.9144,751960.0,0.902037970031758,False,False
gisette,random_forest,64,1,shapiq,kernel,512,shapiq / kernel,8.2051,512101.0,0.7223729732781701,False,False
gisette,random_forest,64,1,shapiq,kernel,1024,shapiq / kernel,9.5955,1024101.0,0.8053598899698996,False,False
gisette,random_forest,64,1,shapiq,permutation,512,shapiq / permutation,26.604,506101.0,0.8635511433282556,False,False
gisette,random_forest,64,1,shapiq,permutation,1024,shapiq / permutation,40.2933,1010101.0,0.8957698897995902,False,False
gisette,random_forest,64,1,lightshap,kernel,512,lightshap / kernel,137.05,64512110.0,0.8766661834142564,False,False
gisette,random_forest,64,1,lightshap,kernel,1024,lightshap / kernel,274.2512,129024110.0,0.903666818078951,False,False
gisette,random_forest,64,1,lightshap,permutation,512,lightshap / permutation,132.4465,62592110.0,0.8795508330157724,False,False
gisette,random_forest,64,1,lightshap,permutation,1024,lightshap / permutation,264.5456,125056110.0,0.9052933589577353,False,False
gisette,random_forest,64,1,dalex,permutation,512,dalex / permutation,36.2542,521111.0,0.8671462903825568,False,False
gisette,random_forest,64,1,dalex,permutation,1024,dalex / permutation,71.8576,1041111.0,0.8973943621205703,False,False
gisette,decision_tree,64,1,shap,kernel,512,shap / kernel,0.3721,512110.0,0.4837974055304499,False,False
gisette,decision_tree,64,1,shap,kernel,1024,shap / kernel,0.7495,1024110.0,0.5854893785762701,False,False
gisette,decision_tree,64,1,shap,permutation,512,shap / permutation,4.372,353674.0,0.6883646961565372,False,False
gisette,decision_tree,64,1,shap,permutation,1024,shap / permutation,0.3524,751960.0,0.7746715905994187,False,False
gisette,decision_tree,64,1,shapiq,kernel,512,shapiq / kernel,1.1545,512101.0,0.4123571123722576,False,False
gisette,decision_tree,64,1,shapiq,kernel,1024,shapiq / kernel,1.5019,1024101.0,0.5311287150609542,False,False
gisette,decision_tree,64,1,shapiq,permutation,512,shapiq / permutation,2.5114,506101.0,0.667515102228719,False,False
gisette,decision_tree,64,1,shapiq,permutation,1024,shapiq / permutation,3.8402,1010101.0,0.7658259320689974,False,False
gisette,decision_tree,64,1,lightshap,kernel,512,lightshap / kernel,41.0173,64512110.0,0.6559255842372121,False,False
gisette,decision_tree,64,1,lightshap,kernel,1024,lightshap / kernel,82.7713,129024110.0,0.7331238962546983,False,False
gisette,decision_tree,64,1,lightshap,permutation,512,lightshap / permutation,38.7959,62592110.0,0.7113338875307651,False,False
gisette,decision_tree,64,1,lightshap,permutation,1024,lightshap / permutation,77.0663,125056110.0,0.7867296893941503,False,False
gisette,decision_tree,64,1,dalex,permutation,512,dalex / permutation,3.8813,521111.0,0.7010067075155132,False,False
gisette,decision_tree,64,1,dalex,permutation,1024,dalex / permutation,7.8214,1041111.0,0.7653672912949526,False,False
gisette,linear_regularized,64,1,shap,kernel,512,shap / kernel,0.4123,512110.0,0.5684077379036411,False,False
gisette,linear_regularized,64,1,shap,kernel,1024,shap / kernel,0.7975,1024110.0,0.5967366535558286,False,False
gisette,linear_regularized,64,1,shap,permutation,512,shap / permutation,4.4903,353674.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,shap,permutation,1024,shap / permutation,0.3522,751960.0,0.9327894422593047,False,False
gisette,linear_regularized,64,1,shapiq,kernel,512,shapiq / kernel,1.1134,512101.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,shapiq,kernel,1024,shapiq / kernel,1.5511,1024101.0,0.9327894422593047,False,False
gisette,linear_regularized,64,1,shapiq,permutation,512,shapiq / permutation,2.7022,506101.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,shapiq,permutation,1024,shapiq / permutation,4.1436,1010101.0,0.9327894422593047,False,False
gisette,linear_regularized,64,1,lightshap,kernel,512,lightshap / kernel,52.1002,64512110.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,lightshap,kernel,1024,lightshap / kernel,105.7039,129024110.0,0.9327894422593047,False,False
gisette,linear_regularized,64,1,lightshap,permutation,512,lightshap / permutation,50.4122,62592110.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,lightshap,permutation,1024,lightshap / permutation,100.3821,125056110.0,0.9327894422593047,False,False
gisette,linear_regularized,64,1,dalex,permutation,512,dalex / permutation,4.3355,521111.0,0.9280679563172735,False,False
gisette,linear_regularized,64,1,dalex,permutation,1024,dalex / permutation,8.5406,1041111.0,0.9327894422593047,False,False
gisette,gradient_boosting,64,1,shap,kernel,512,shap / kernel,0.5474,512110.0,0.5593004624625159,False,False
gisette,gradient_boosting,64,1,shap,kernel,1024,shap / kernel,1.1181,1024110.0,0.6049757069017313,False,False
gisette,gradient_boosting,64,1,shap,permutation,512,shap / permutation,4.7134,353674.0,0.8783756955663059,False,False
gisette,gradient_boosting,64,1,shap,permutation,1024,shap / permutation,0.726,751960.0,0.9019357973983907,False,False
gisette,gradient_boosting,64,1,shapiq,kernel,512,shapiq / kernel,2.7469,512101.0,0.745717709818435,False,False
gisette,gradient_boosting,64,1,shapiq,kernel,1024,shapiq / kernel,3.3636,1024101.0,0.8035504522103998,False,False
gisette,gradient_boosting,64,1,shapiq,permutation,512,shapiq / permutation,7.1791,506101.0,0.872389788884199,False,False
gisette,gradient_boosting,64,1,shapiq,permutation,1024,shapiq / permutation,10.8458,1010101.0,0.8951847026336552,False,False
gisette,gradient_boosting,64,1,lightshap,kernel,512,lightshap / kernel,71.6497,64512110.0,0.8803060189035516,False,False
gisette,gradient_boosting,64,1,lightshap,kernel,1024,lightshap / kernel,144.0873,129024110.0,0.9030482568498351,False,False
gisette,gradient_boosting,64,1,lightshap,permutation,512,lightshap / permutation,69.5749,62592110.0,0.8820491752928322,False,False
gisette,gradient_boosting,64,1,lightshap,permutation,1024,lightshap / permutation,138.6054,125056110.0,0.9038885998790995,False,False
gisette,gradient_boosting,64,1,dalex,permutation,512,dalex / permutation,9.8746,521111.0,0.8594791680142856,False,False
gisette,gradient_boosting,64,1,dalex,permutation,1024,dalex / permutation,19.5873,1041111.0,0.8958981177105706,False,False
gisette,random_forest,256,1,shap,kernel,512,shap / kernel,3.0527,512110.0,0.2720906114784775,False,False
gisette,random_forest,256,1,shap,kernel,1024,shap / kernel,6.1193,1024110.0,0.3126226822903255,False,False
gisette,random_forest,256,1,shap,permutation,512,shap / permutation,0.0008,,,False,True
gisette,random_forest,256,1,shap,permutation,1024,shap / permutation,7.6484,585230.0,0.5906082330169073,False,False
gisette,random_forest,256,1,shapiq,kernel,512,shapiq / kernel,9.6922,512101.0,0.29176252173737915,False,False
gisette,random_forest,256,1,shapiq,kernel,1024,shapiq / kernel,12.5882,1024101.0,0.3913740966552934,False,False
gisette,random_forest,256,1,shapiq,permutation,512,shapiq / permutation,22.6205,512101.0,0.4343674586303627,False,False
gisette,random_forest,256,1,shapiq,permutation,1024,shapiq / permutation,24.2429,1022101.0,0.5898831746603304,False,False
gisette,random_forest,256,1,lightshap,kernel,512,lightshap / kernel,600.0015,159630110.0,,True,False
gisette,random_forest,256,1,lightshap,kernel,1024,lightshap / kernel,600.001,161364110.0,,True,False
gisette,random_forest,256,1,lightshap,permutation,512,lightshap / permutation,600.0024,175586310.0,,True,False
gisette,random_forest,256,1,lightshap,permutation,1024,lightshap / permutation,600.0018,177153110.0,,True,False
gisette,random_forest,256,1,dalex,permutation,512,dalex / permutation,38.4535,515111.0,0.437106811362584,False,False
gisette,random_forest,256,1,dalex,permutation,1024,dalex / permutation,76.9003,1029111.0,0.5967748976325131,False,False
gisette,decision_tree,256,1,shap,kernel,512,shap / kernel,1.6993,512110.0,0.24629601431255788,False,False
gisette,decision_tree,256,1,shap,kernel,1024,shap / kernel,3.4009,1024110.0,0.3691869536426272,False,False
gisette,decision_tree,256,1,shap,permutation,512,shap / permutation,0.0009,,,False,True
gisette,decision_tree,256,1,shap,permutation,1024,shap / permutation,6.2463,585230.0,0.4901008796168875,False,False
gisette,decision_tree,256,1,shapiq,kernel,512,shapiq / kernel,2.6473,512101.0,0.13693964788599722,False,False
gisette,decision_tree,256,1,shapiq,kernel,1024,shapiq / kernel,4.5503,1024101.0,0.1942789793865936,False,False
gisette,decision_tree,256,1,shapiq,permutation,512,shapiq / permutation,4.4735,512101.0,0.3349792861150987,False,False
gisette,decision_tree,256,1,shapiq,permutation,1024,shapiq / permutation,5.4724,1022101.0,0.4776507116083309,False,False
gisette,decision_tree,256,1,lightshap,kernel,512,lightshap / kernel,575.9758,261120110.0,0.2748301309627331,False,False
gisette,decision_tree,256,1,lightshap,kernel,1024,lightshap / kernel,600.0109,275655110.0,,True,False
gisette,decision_tree,256,1,lightshap,permutation,512,lightshap / permutation,471.7724,259584110.0,0.4063765247062424,False,False
gisette,decision_tree,256,1,lightshap,permutation,1024,lightshap / permutation,600.0016,332648710.0,,True,False
gisette,decision_tree,256,1,dalex,permutation,512,dalex / permutation,6.7565,515111.0,0.3568810074015184,False,False
gisette,decision_tree,256,1,dalex,permutation,1024,dalex / permutation,13.4209,1029111.0,0.49336324522076014,False,False
gisette,linear_regularized,256,1,shap,kernel,512,shap / kernel,1.6871,512110.0,0.2387025705354719,False,False
gisette,linear_regularized,256,1,shap,kernel,1024,shap / kernel,3.3221,1024110.0,0.30529984978484215,False,False
gisette,linear_regularized,256,1,shap,permutation,512,shap / permutation,0.0008,,,False,True
gisette,linear_regularized,256,1,shap,permutation,1024,shap / permutation,6.1143,585230.0,0.8263249445645442,False,False
gisette,linear_regularized,256,1,shapiq,kernel,512,shapiq / kernel,2.7001,512101.0,0.8477405141070943,False,False
gisette,linear_regularized,256,1,shapiq,kernel,1024,shapiq / kernel,4.1511,1024101.0,0.8263249088012115,False,False
gisette,linear_regularized,256,1,shapiq,permutation,512,shapiq / permutation,4.3079,512101.0,0.8477405141070943,False,False
gisette,linear_regularized,256,1,shapiq,permutation,1024,shapiq / permutation,5.1809,1022101.0,0.8263249445645442,False,False
gisette,linear_regularized,256,1,lightshap,kernel,512,lightshap / kernel,565.7258,261120110.0,0.8477405141070943,False,False
gisette,linear_regularized,256,1,lightshap,kernel,1024,lightshap / kernel,600.0113,287130110.0,,True,False
gisette,linear_regularized,256,1,lightshap,permutation,512,lightshap / permutation,540.8357,259584110.0,0.8477405141070943,False,False
gisette,linear_regularized,256,1,lightshap,permutation,1024,lightshap / permutation,600.0115,287512910.0,,True,False
gisette,linear_regularized,256,1,dalex,permutation,512,dalex / permutation,7.0709,515111.0,0.8477405141070943,False,False
gisette,linear_regularized,256,1,dalex,permutation,1024,dalex / permutation,14.0118,1029111.0,0.8263249445645442,False,False
gisette,gradient_boosting,256,1,shap,kernel,512,shap / kernel,1.8026,512110.0,0.2578080396115168,False,False
gisette,gradient_boosting,256,1,shap,kernel,1024,shap / kernel,3.6973,1024110.0,0.31194246216651805,False,False
gisette,gradient_boosting,256,1,shap,permutation,512,shap / permutation,0.0008,,,False,True
gisette,gradient_boosting,256,1,shap,permutation,1024,shap / permutation,6.3558,585230.0,0.6354727462378522,False,False
gisette,gradient_boosting,256,1,shapiq,kernel,512,shapiq / kernel,4.1508,512101.0,0.31181486081223453,False,False
gisette,gradient_boosting,256,1,shapiq,kernel,1024,shapiq / kernel,5.9238,1024101.0,0.39003181127733066,False,False
gisette,gradient_boosting,256,1,shapiq,permutation,512,shapiq / permutation,8.1966,512101.0,0.5665712302265652,False,False
gisette,gradient_boosting,256,1,shapiq,permutation,1024,shapiq / permutation,9.4618,1022101.0,0.6206434319331006,False,False
gisette,gradient_boosting,256,1,lightshap,kernel,512,lightshap / kernel,600.0019,243372110.0,,True,False
gisette,gradient_boosting,256,1,lightshap,kernel,1024,lightshap / kernel,600.0013,243270110.0,,True,False
gisette,gradient_boosting,256,1,lightshap,permutation,512,lightshap / permutation,543.0288,259584110.0,0.5928902222551422,False,False
gisette,gradient_boosting,256,1,lightshap,permutation,1024,lightshap / permutation,600.0017,294040310.0,,True,False
gisette,gradient_boosting,256,1,dalex,permutation,512,dalex / permutation,13.3481,515111.0,0.5708108685516183,False,False
gisette,gradient_boosting,256,1,dalex,permutation,1024,dalex / permutation,26.569,1029111.0,0.6292663415284889,False,False
diabetes_130,random_forest,14,1,shap,kernel,512,shap / kernel,1.235,512110.0,0.9276128173734053,False,False
diabetes_130,random_forest,14,1,shap,kernel,1024,shap / kernel,2.2488,1024110.0,0.9597999894823929,False,False
diabetes_130,random_forest,14,1,shap,permutation,512,shap / permutation,6.4974,411826.0,0.9518733013901484,False,False
diabetes_130,random_forest,14,1,shap,permutation,1024,shap / permutation,4.3829,834483.0,0.9747803772436704,False,False
diabetes_130,random_forest,14,1,shapiq,kernel,512,shapiq / kernel,8.0665,512101.0,0.8928848186084437,False,False
diabetes_130,random_forest,14,1,shapiq,kernel,1024,shapiq / kernel,9.5521,1024101.0,0.9374821991499555,False,False
diabetes_130,random_forest,14,1,shapiq,permutation,512,shapiq / permutation,63.7136,509101.0,0.9380025903326609,False,False
diabetes_130,random_forest,14,1,shapiq,permutation,1024,shapiq / permutation,114.798,1016101.0,0.9635889795892978,False,False
diabetes_130,random_forest,14,1,lightshap,kernel,512,lightshap / kernel,70.9959,13312110.0,0.9611986136106672,False,False
diabetes_130,random_forest,14,1,lightshap,kernel,1024,lightshap / kernel,141.4526,26624110.0,0.9768019871348669,False,False
diabetes_130,random_forest,14,1,lightshap,permutation,512,lightshap / permutation,66.9909,11292110.0,0.9592140430429561,False,False
diabetes_130,random_forest,14,1,lightshap,permutation,1024,lightshap / permutation,134.3285,22556110.0,0.9770966645753295,False,False
diabetes_130,random_forest,14,1,dalex,permutation,512,dalex / permutation,37.6566,556111.0,0.953670219619298,False,False
diabetes_130,random_forest,14,1,dalex,permutation,1024,dalex / permutation,74.3238,1096111.0,0.9716615034009949,False,False
diabetes_130,decision_tree,14,1,shap,kernel,512,shap / kernel,0.1221,512110.0,0.9155009585936136,False,False
diabetes_130,decision_tree,14,1,shap,kernel,1024,shap / kernel,0.2135,1024110.0,0.9527995573436144,False,False
diabetes_130,decision_tree,14,1,shap,permutation,512,shap / permutation,4.331,411826.0,0.9398052385777884,False,False
diabetes_130,decision_tree,14,1,shap,permutation,1024,shap / permutation,0.2809,834483.0,0.963928063516646,False,False
diabetes_130,decision_tree,14,1,shapiq,kernel,512,shapiq / kernel,0.6843,512101.0,0.9227796364343356,False,False
diabetes_130,decision_tree,14,1,shapiq,kernel,1024,shapiq / kernel,0.8624,1024101.0,0.9457902595884291,False,False
diabetes_130,decision_tree,14,1,shapiq,permutation,512,shapiq / permutation,4.2962,509101.0,0.9159920289126785,False,False
diabetes_130,decision_tree,14,1,shapiq,permutation,1024,shapiq / permutation,7.7292,1016101.0,0.9597004656905358,False,False
diabetes_130,decision_tree,14,1,lightshap,kernel,512,lightshap / kernel,13.6496,13312110.0,0.9504500506906995,False,False
diabetes_130,decision_tree,14,1,lightshap,kernel,1024,lightshap / kernel,27.0594,26624110.0,0.9698999873479086,False,False
diabetes_130,decision_tree,14,1,lightshap,permutation,512,lightshap / permutation,12.8869,11292110.0,0.9571867031357818,False,False
diabetes_130,decision_tree,14,1,lightshap,permutation,1024,lightshap / permutation,26.036,22556110.0,0.9708589168899785,False,False
diabetes_130,decision_tree,14,1,dalex,permutation,512,dalex / permutation,3.3888,556111.0,0.9378587294137589,False,False
diabetes_130,decision_tree,14,1,dalex,permutation,1024,dalex / permutation,6.6212,1096111.0,0.9536108752991272,False,False
diabetes_130,linear_regularized,14,1,shap,kernel,512,shap / kernel,0.1592,512110.0,0.984727454188203,False,False
diabetes_130,linear_regularized,14,1,shap,kernel,1024,shap / kernel,0.2599,1024110.0,0.9860608698336845,False,False
diabetes_130,linear_regularized,14,1,shap,permutation,512,shap / permutation,4.3315,411826.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,shap,permutation,1024,shap / permutation,0.2806,834483.0,0.9976768116389474,False,False
diabetes_130,linear_regularized,14,1,shapiq,kernel,512,shapiq / kernel,0.7108,512101.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,shapiq,kernel,1024,shapiq / kernel,0.8745,1024101.0,0.9976768116389474,False,False
diabetes_130,linear_regularized,14,1,shapiq,permutation,512,shapiq / permutation,4.7317,509101.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,shapiq,permutation,1024,shapiq / permutation,8.462,1016101.0,0.9976768116389474,False,False
diabetes_130,linear_regularized,14,1,lightshap,kernel,512,lightshap / kernel,13.4173,13312110.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,lightshap,kernel,1024,lightshap / kernel,27.081,26624110.0,0.9976768116389474,False,False
diabetes_130,linear_regularized,14,1,lightshap,permutation,512,lightshap / permutation,12.8141,11292110.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,lightshap,permutation,1024,lightshap / permutation,25.8229,22556110.0,0.9976768116389474,False,False
diabetes_130,linear_regularized,14,1,dalex,permutation,512,dalex / permutation,3.3791,556111.0,0.9974545756980339,False,False
diabetes_130,linear_regularized,14,1,dalex,permutation,1024,dalex / permutation,6.4932,1096111.0,0.9976768116389474,False,False
diabetes_130,gradient_boosting,14,1,shap,kernel,512,shap / kernel,0.3636,512110.0,0.9622816241559283,False,False
diabetes_130,gradient_boosting,14,1,shap,kernel,1024,shap / kernel,0.645,1024110.0,0.9774307074615395,False,False
diabetes_130,gradient_boosting,14,1,shap,permutation,512,shap / permutation,4.862,411826.0,0.9798821845066347,False,False
diabetes_130,gradient_boosting,14,1,shap,permutation,1024,shap / permutation,1.0689,834483.0,0.9842546653318426,False,False
diabetes_130,gradient_boosting,14,1,shapiq,kernel,512,shapiq / kernel,1.9475,512101.0,0.9588123405005926,False,False
diabetes_130,gradient_boosting,14,1,shapiq,kernel,1024,shapiq / kernel,2.3493,1024101.0,0.9688422184410488,False,False
diabetes_130,gradient_boosting,14,1,shapiq,permutation,512,shapiq / permutation,14.8838,509101.0,0.9742198759491195,False,False
diabetes_130,gradient_boosting,14,1,shapiq,permutation,1024,shapiq / permutation,26.903,1016101.0,0.9835656525124166,False,False
diabetes_130,gradient_boosting,14,1,lightshap,kernel,512,lightshap / kernel,26.5602,13312110.0,0.9827763666872631,False,False
diabetes_130,gradient_boosting,14,1,lightshap,kernel,1024,lightshap / kernel,53.5899,26624110.0,0.9882921550982577,False,False
diabetes_130,gradient_boosting,14,1,lightshap,permutation,512,lightshap / permutation,25.1259,11292110.0,0.9825533121726383,False,False
diabetes_130,gradient_boosting,14,1,lightshap,permutation,1024,lightshap / permutation,50.0515,22556110.0,0.9884748959945525,False,False
diabetes_130,gradient_boosting,14,1,dalex,permutation,512,dalex / permutation,9.324,556111.0,0.9738543941565304,False,False
diabetes_130,gradient_boosting,14,1,dalex,permutation,1024,dalex / permutation,18.2839,1096111.0,0.984733720816022,False,False
diabetes_130,random_forest,24,1,shap,kernel,512,shap / kernel,1.2803,512110.0,0.8269434004336594,False,False
diabetes_130,random_forest,24,1,shap,kernel,1024,shap / kernel,2.3852,1024110.0,0.8592334249044078,False,False
diabetes_130,random_forest,24,1,shap,permutation,512,shap / permutation,5.7382,334751.0,0.9164208267410365,False,False
diabetes_130,random_forest,24,1,shap,permutation,1024,shap / permutation,2.9312,650191.0,0.9445253400017136,False,False
diabetes_130,random_forest,24,1,shapiq,kernel,512,shapiq / kernel,8.0902,512101.0,0.7955207084190037,False,False
diabetes_130,random_forest,24,1,shapiq,kernel,1024,shapiq / kernel,9.8075,1024101.0,0.8697801364108568,False,False
diabetes_130,random_forest,24,1,shapiq,permutation,512,shapiq / permutation,45.2327,508101.0,0.9019818478232332,False,False
diabetes_130,random_forest,24,1,shapiq,permutation,1024,shapiq / permutation,71.4904,1014101.0,0.9383075216212234,False,False
diabetes_130,random_forest,24,1,lightshap,kernel,512,lightshap / kernel,92.5231,23552110.0,0.9237161748900672,False,False
diabetes_130,random_forest,24,1,lightshap,kernel,1024,lightshap / kernel,185.2934,47104110.0,0.9504574603433241,False,False
diabetes_130,random_forest,24,1,lightshap,permutation,512,lightshap / permutation,89.2074,21552110.0,0.9256454742410769,False,False
diabetes_130,random_forest,24,1,lightshap,permutation,1024,lightshap / permutation,177.8098,43056110.0,0.9495861320068073,False,False
diabetes_130,random_forest,24,1,dalex,permutation,512,dalex / permutation,35.9507,526111.0,0.9010496726670673,False,False
diabetes_130,random_forest,24,1,dalex,permutation,1024,dalex / permutation,73.4329,1076111.0,0.9410406026364234,False,False
diabetes_130,decision_tree,24,1,shap,kernel,512,shap / kernel,0.1607,512110.0,0.7907792620285176,False,False
diabetes_130,decision_tree,24,1,shap,kernel,1024,shap / kernel,0.2946,1024110.0,0.8195964709392031,False,False
