dataset,model,library,backend,approximator,budget,method,is_reference,seed_count,runtime_median,runtime_q25,runtime_q75,relative_mae_median,rho_median
covertype,decision_tree,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,6.7702,6.52655,7.0086,0.02951148946578416,0.9951048951048952
covertype,decision_tree,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,14.6964,13.215824999999999,15.28525,0.022902689571225765,0.9965034965034966
covertype,decision_tree,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.0494,0.049025,0.049975000000000006,0.3440409681893376,0.8705792685274798
covertype,decision_tree,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.11224999999999999,0.1121,0.1142,0.1466761747064663,0.9516652072376435
covertype,decision_tree,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.42710000000000004,0.42112499999999997,0.431375,0.06380433292103947,0.9884428468254067
covertype,decision_tree,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.0463,0.0458,0.04705,0.28218795439197164,0.9220808334518898
covertype,decision_tree,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.15789999999999998,0.156825,0.15940000000000001,0.12995888862092064,0.9692307692307693
covertype,decision_tree,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.6195999999999999,0.6115250000000001,0.629525,0.06381073222919048,0.986013986013986
covertype,decision_tree,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.49115,0.482275,0.497525,0.7046222708761701,0.6727272727272728
covertype,decision_tree,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.6234999999999999,0.621375,0.638,0.33219745361229147,0.868881118881119
covertype,decision_tree,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.28675,1.28115,1.3126250000000002,0.10415278366020095,0.9723776223776224
covertype,decision_tree,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.15415,2.1233500000000003,2.1736,0.48406965518238576,0.8487235159759435
covertype,decision_tree,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.18295,5.135775,5.219275,0.22159473498153703,0.9563801230108605
covertype,decision_tree,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,17.4326,17.248150000000003,17.501099999999997,0.10925159059312604,0.9822542488849864
covertype,gradient_boosting,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,10.48925,10.42915,10.53935,0.2160918369645433,0.9555944055944057
covertype,gradient_boosting,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,40.3305,40.024275,40.480575,0.12070013324011888,0.9793706293706295
covertype,gradient_boosting,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,159.67865,158.26352500000002,160.3978,0.057311333215783085,0.9902097902097904
covertype,gradient_boosting,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,6.43795,5.5504,8.293875,0.027100517588896623,0.9958041958041959
covertype,gradient_boosting,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,7.1737,5.5699749999999995,8.951875000000001,0.027128929503878862,0.9958041958041959
covertype,gradient_boosting,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,7.18665,5.575725,9.025974999999999,0.027128929503878862,0.9958041958041959
covertype,gradient_boosting,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,6.0703499999999995,5.3324,7.7526,0.024513966152993935,0.996853146853147
covertype,gradient_boosting,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,6.725,5.2669,8.38585,0.024250788934492493,0.9972027972027974
covertype,gradient_boosting,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,6.73305,5.2773,8.371925000000001,0.024250788934492493,0.9972027972027974
covertype,gradient_boosting,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.5448,0.5380499999999999,0.545875,0.19970415818099715,0.9495636278326284
covertype,gradient_boosting,shap,shap_approx,kernel,512.0,shap / kernel,False,10,1.6045,1.599125,1.624575,0.09888086593342632,0.9796862659711774
covertype,gradient_boosting,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,6.0388,6.011875,6.0835,0.04770298551196418,0.9922957424012676
covertype,gradient_boosting,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.80365,0.7939,0.805925,0.06426054285720197,0.9902097902097904
covertype,gradient_boosting,shap,shap_approx,permutation,512.0,shap / permutation,False,10,2.8911,2.8731750000000003,2.9136,0.03255688964504137,0.994055944055944
covertype,gradient_boosting,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,11.410699999999999,11.286200000000001,11.481575,0.016229786114262994,0.997902097902098
covertype,gradient_boosting,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,7.10375,7.057075,7.160075,0.45828521934099253,0.8381118881118882
covertype,gradient_boosting,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,8.3233,8.24625,8.344975,0.19705054048456117,0.9503496503496505
covertype,gradient_boosting,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,13.328800000000001,13.2346,13.4008,0.06694186761838894,0.9891608391608393
covertype,gradient_boosting,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,34.10495,33.9087,34.275825,0.24507583729695742,0.9311188811188812
covertype,gradient_boosting,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,81.1292,80.869325,81.49285,0.12186111365809793,0.9772727272727273
covertype,gradient_boosting,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,269.54245000000003,268.51785,270.914775,0.059704480732464205,0.9912587412587412
covertype,linear_regularized,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,1.0257999999999998,1.01555,1.0521,3.747725522013654e-15,1.0
covertype,linear_regularized,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,3.8923,3.84245,3.982,3.674083448280342e-15,1.0
covertype,linear_regularized,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,15.5405,15.46485,15.8505,3.6998454369980375e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,0.03535,0.0349,0.03575,5.798446307027304e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,0.034100000000000005,0.034,0.0346,5.798446307027304e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,0.03405,0.033824999999999994,0.034475000000000006,5.798446307027304e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,0.047,0.046650000000000004,0.047349999999999996,3.93657875893753e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,0.04685,0.04655,0.04725,3.93657875893753e-15,1.0
covertype,linear_regularized,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,0.0469,0.04655,0.047325,3.93657875893753e-15,1.0
covertype,linear_regularized,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.04975,0.04895,0.050275,0.001986053611090703,0.9982502173821434
covertype,linear_regularized,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.13465,0.133975,0.135,0.001548073954213375,0.9982502173821434
covertype,linear_regularized,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.5286,0.5228,0.5340750000000001,0.0014986233172401557,0.9982502173821434
covertype,linear_regularized,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.057550000000000004,0.057124999999999995,0.0578,3.945598963423649e-15,1.0
covertype,linear_regularized,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.16385,0.16305,0.165075,3.5191188712303218e-15,1.0
covertype,linear_regularized,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.63125,0.6290250000000001,0.6352,3.620522071206577e-15,1.0
covertype,linear_regularized,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.52155,0.519725,0.52685,1.1070676309153043e-07,1.0
covertype,linear_regularized,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.66325,0.652125,0.66965,2.0692150164058984e-07,1.0
covertype,linear_regularized,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.33795,1.3168,1.3545500000000001,1.8194796048744943e-07,1.0
covertype,linear_regularized,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.34225,2.2964,2.367125,4.103784401592754e-15,1.0
covertype,linear_regularized,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.664,5.559375,5.7524,3.9004615634526446e-15,1.0
covertype,linear_regularized,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,18.94565,18.690075,19.30845,4.217538020392447e-15,1.0
covertype,random_forest,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,10.2779,10.203325,10.512475,0.45041904084557494,0.7786713286713287
covertype,random_forest,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,39.577650000000006,39.431775,40.41925,0.2564456998013402,0.9178321678321679
covertype,random_forest,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,157.08225,155.92262499999998,160.58335,0.12181162825364143,0.970979020979021
covertype,random_forest,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,9.370249999999999,8.280325,10.963025,0.03690164121320418,0.9926573426573426
covertype,random_forest,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,13.6751,10.953575,16.643525,0.03511601854616163,0.993006993006993
covertype,random_forest,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,15.0661,10.96085,17.381875,0.03511601854616163,0.9926573426573426
covertype,random_forest,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,8.818200000000001,7.80525,10.2499,0.02910653776919202,0.9933566433566434
covertype,random_forest,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,12.771,10.32765,15.70015,0.028089578280482544,0.9933566433566434
covertype,random_forest,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,14.0578,10.33465,16.185975,0.028060454765105394,0.9930069930069931
covertype,random_forest,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.5125500000000001,0.506575,0.51805,0.4380252716627818,0.7998260952253069
covertype,random_forest,shap,shap_approx,kernel,512.0,shap / kernel,False,10,1.49495,1.47465,1.5084,0.19018150872602524,0.9264462543774629
covertype,random_forest,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,6.23715,6.16955,6.245975,0.07889935469926068,0.9814375821420233
covertype,random_forest,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.7685500000000001,0.759575,0.7757499999999999,0.10828659062685528,0.9664335664335665
covertype,random_forest,shap,shap_approx,permutation,512.0,shap / permutation,False,10,2.74955,2.7185249999999996,2.7718499999999997,0.053681880263789596,0.9867132867132868
covertype,random_forest,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,10.83525,10.727525,10.888725,0.026790282888398347,0.9954545454545456
covertype,random_forest,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,6.9199,6.898375,7.06155,0.8682430693755849,0.5538461538461539
covertype,random_forest,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,8.190750000000001,8.173275,8.34315,0.4445045187107327,0.8027972027972028
covertype,random_forest,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,13.249600000000001,13.1823,13.3848,0.15352300340842723,0.9520979020979022
covertype,random_forest,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,31.87385,31.57535,32.368050000000004,0.46409769850347393,0.788811188811189
covertype,random_forest,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,77.4902,76.31555,78.82872499999999,0.23932104053557043,0.9122377622377623
covertype,random_forest,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,259.3836,256.794125,266.119775,0.11966311762013657,0.967832167832168
diabetes_130,decision_tree,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,0.92345,0.91855,0.93435,0.48989120226562766,0.8152024226574921
diabetes_130,decision_tree,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,3.4981999999999998,3.469125,3.5105500000000003,0.2323615046884697,0.9471864026760881
diabetes_130,decision_tree,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,13.981,13.893725,14.156375,0.13005551778469643,0.9684415278625005
diabetes_130,decision_tree,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,3.09045,3.066925,3.1100000000000003,0.08180745754111413,0.9691432800998765
diabetes_130,decision_tree,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,11.9523,11.6138,12.33155,0.0444330491980833,0.9874990041297417
diabetes_130,decision_tree,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,39.23965,30.539925,40.55675,0.028440868534540156,0.9920444586751962
diabetes_130,decision_tree,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,2.97205,2.9465000000000003,2.992825,0.07006595029316831,0.9826038992346369
diabetes_130,decision_tree,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,11.4727,11.05365,11.82635,0.03511562938543482,0.9922202031767996
diabetes_130,decision_tree,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,37.27695,29.157225,38.686049999999994,0.02350926525404687,0.9944921644780476
diabetes_130,decision_tree,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.04915,0.04875,0.04965,0.32883770867389783,0.8588454501828124
diabetes_130,decision_tree,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.1077,0.1071,0.1085,0.14057450613612635,0.9439555021656891
diabetes_130,decision_tree,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.41595000000000004,0.41395,0.417975,0.04938349614232244,0.9830137666957844
diabetes_130,decision_tree,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.046,0.0458,0.046275,0.3533178757157278,0.8675670385501068
diabetes_130,decision_tree,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.157,0.156825,0.15885,0.18175354685489864,0.9451876345149364
diabetes_130,decision_tree,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.6116,0.609675,0.61585,0.09261290772734287,0.9731627269095584
diabetes_130,decision_tree,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.48895,0.488275,0.49285,0.546286150523164,0.7454545454545456
diabetes_130,decision_tree,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.6256999999999999,0.6198,0.63105,0.24274715128279512,0.9066433566433569
diabetes_130,decision_tree,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.3069,1.3019,1.310525,0.07561137308980764,0.9691340868320942
diabetes_130,decision_tree,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.1502,2.138525,2.180675,0.46395220951432853,0.8504832235712112
diabetes_130,decision_tree,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.19885,5.146075,5.268924999999999,0.21646482191281896,0.9444014575692616
diabetes_130,decision_tree,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,17.47755,17.278175,17.6535,0.11285529304530446,0.9722876817086545
diabetes_130,gradient_boosting,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,2.4341,2.4122,2.4456499999999997,0.1916218568802373,0.9534965034965035
diabetes_130,gradient_boosting,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,9.2032,9.1724,9.300175,0.09341463632908278,0.982867132867133
diabetes_130,gradient_boosting,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,36.48585,36.0617,36.77135,0.056273278552908194,0.9905594405594407
diabetes_130,gradient_boosting,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,3.3851,3.3315,3.58745,0.02427618789244062,0.9954545454545456
diabetes_130,gradient_boosting,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,4.42495,3.65825,4.858750000000001,0.023513850783676286,0.9958041958041959
diabetes_130,gradient_boosting,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,4.52195,3.6599500000000003,4.9940750000000005,0.0234603491862811,0.9958041958041959
diabetes_130,gradient_boosting,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,3.2417,3.182825,3.478575,0.021817000459225792,0.9965034965034966
diabetes_130,gradient_boosting,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,4.17985,3.439325,4.56985,0.021511859353103405,0.996853146853147
diabetes_130,gradient_boosting,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,4.1827000000000005,3.4439,4.724125,0.021511859353103405,0.996853146853147
diabetes_130,gradient_boosting,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.13135,0.1309,0.131775,0.11537463474559267,0.973031264521963
diabetes_130,gradient_boosting,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.35365,0.352025,0.3569,0.06001101356087713,0.9884428468254066
diabetes_130,gradient_boosting,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,1.2659,1.2597999999999998,1.2686,0.037185221170561195,0.9956232431258747
diabetes_130,gradient_boosting,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.1591,0.157725,0.1626,0.07908039396815986,0.983916083916084
diabetes_130,gradient_boosting,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.5673,0.55765,0.5735250000000001,0.038487691372786195,0.994755244755245
diabetes_130,gradient_boosting,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,2.229,2.186875,2.251975,0.020176055943617592,0.9975524475524478
diabetes_130,gradient_boosting,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,1.5491000000000001,1.5261500000000001,1.5589,0.22724501985681772,0.9384615384615386
diabetes_130,gradient_boosting,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,1.8608,1.8383749999999999,1.8659750000000002,0.09276535013838086,0.9790209790209792
diabetes_130,gradient_boosting,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,3.2378,3.1778250000000003,3.24685,0.029874204035660268,0.9947552447552448
diabetes_130,gradient_boosting,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,7.27745,7.241300000000001,7.318575,0.18914443250400056,0.9520979020979022
diabetes_130,gradient_boosting,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,17.360300000000002,17.20855,17.51155,0.09841708975314163,0.9804195804195805
diabetes_130,gradient_boosting,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,58.092349999999996,57.387175,58.390325,0.045877973390389945,0.9916083916083916
diabetes_130,linear_regularized,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,0.8963000000000001,0.883675,0.9059250000000001,1.1143601118827657e-14,1.0
diabetes_130,linear_regularized,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,3.391,3.333475,3.4161,1.1170343455212597e-14,1.0
diabetes_130,linear_regularized,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,13.46745,13.347825,13.5332,1.1126609432321563e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,0.0503,0.04985,0.051074999999999995,1.2769910439637746e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,0.04925,0.0487,0.049725,1.2769910439637746e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,0.04955,0.048925,0.05015,1.2769910439637746e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,0.0694,0.0693,0.07055,1.1329704670003069e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,0.06995000000000001,0.068925,0.07035,1.1329704670003069e-14,1.0
diabetes_130,linear_regularized,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,0.0697,0.068725,0.070425,1.1329704670003069e-14,1.0
diabetes_130,linear_regularized,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.04875,0.048525,0.048875,0.024095098713633575,0.9950978482746209
diabetes_130,linear_regularized,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.12865,0.12805,0.13035,0.021012143852892427,0.9973745592967205
diabetes_130,linear_regularized,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.49375,0.4916,0.49815,0.02003427784934516,0.9982502173821434
diabetes_130,linear_regularized,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.05545,0.055025000000000004,0.056225000000000004,1.0766836197133538e-14,1.0
diabetes_130,linear_regularized,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.1599,0.158925,0.1622,9.891732362717405e-15,1.0
diabetes_130,linear_regularized,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.60915,0.60315,0.616275,9.529738219575414e-15,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.52455,0.5166000000000001,0.5284,1.3382679494938094e-07,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.6476500000000001,0.639775,0.651775,2.399011754839854e-07,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.283,1.268025,1.319525,3.362110271120346e-07,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.30925,2.29135,2.340975,1.1251729977052425e-14,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.65185,5.56915,5.677149999999999,1.0651551781105865e-14,1.0
diabetes_130,linear_regularized,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,18.83535,18.70225,18.95475,1.0638736201159407e-14,1.0
diabetes_130,random_forest,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,9.9876,9.8331,10.1093,0.3620859486031142,0.9031468531468533
diabetes_130,random_forest,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,38.58485,37.999125,38.85695,0.18259053860948116,0.95979020979021
diabetes_130,random_forest,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,152.32405,149.70057500000001,153.22342500000002,0.10038019522957245,0.9818181818181819
diabetes_130,random_forest,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,15.50225,14.200975,15.8702,0.03396042997082258,0.9947552447552448
diabetes_130,random_forest,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,29.420450000000002,27.5671,46.4884,0.02646158269253849,0.9951048951048952
diabetes_130,random_forest,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,42.878699999999995,32.156325,55.3807,0.025483586725433004,0.9954545454545456
diabetes_130,random_forest,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,14.71875,13.462625,15.13935,0.03130256652780257,0.9954545454545456
diabetes_130,random_forest,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,27.844700000000003,25.97175,44.0338,0.023441790308618052,0.9965034965034966
diabetes_130,random_forest,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,40.31745,30.383425000000003,52.603025,0.02317160779648955,0.9965034965034967
diabetes_130,random_forest,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.4157,0.40800000000000003,0.419425,0.31696443171621735,0.8966738794730833
diabetes_130,random_forest,shap,shap_approx,kernel,512.0,shap / kernel,False,10,1.1188500000000001,1.0818249999999998,1.136625,0.143720625560909,0.9690032373290174
diabetes_130,random_forest,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,4.0975,3.9074,4.105875,0.06570989193722629,0.9903692946133371
diabetes_130,random_forest,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.66345,0.6524749999999999,0.667375,0.1409621975231572,0.9639860139860141
diabetes_130,random_forest,shap,shap_approx,permutation,512.0,shap / permutation,False,10,2.35345,2.318125,2.3779250000000003,0.07241953699888515,0.9881118881118882
diabetes_130,random_forest,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,9.249600000000001,9.086775,9.309025,0.03663574284164843,0.9951048951048952
diabetes_130,random_forest,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,6.77755,6.63555,6.8428249999999995,0.6953014600253535,0.7108391608391609
diabetes_130,random_forest,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,7.8365,7.71625,7.8501,0.3151598807306266,0.9108391608391608
diabetes_130,random_forest,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,12.0091,11.7602,12.08115,0.1007162045304894,0.9762237762237763
diabetes_130,random_forest,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,31.5168,30.951225,31.6799,0.37738512056578866,0.8783216783216784
diabetes_130,random_forest,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,76.49295000000001,74.559775,76.99577500000001,0.1853241723380349,0.9587412587412587
diabetes_130,random_forest,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,256.38595,250.46767499999999,257.257675,0.08812782268010305,0.9832167832167833
gisette,decision_tree,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,0.96995,0.9606250000000001,0.979825,0.370400432615164,0.8566433566433567
gisette,decision_tree,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,3.67185,3.6584250000000003,3.703675,0.19735248816438233,0.9577762728713866
gisette,decision_tree,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,14.530750000000001,14.45,14.54195,0.10781032581899364,0.9758741258741259
gisette,decision_tree,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,1.85015,1.8260750000000001,1.86945,0.07097308488065313,0.9849650349650351
gisette,decision_tree,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,6.839700000000001,6.384675,7.024675,0.03536530419602753,0.9944055944055945
gisette,decision_tree,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,16.23215,12.909524999999999,17.2997,0.02615070939269032,0.9958041958041959
gisette,decision_tree,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,1.7041499999999998,1.695275,1.7379,0.053214007934371685,0.9888111888111888
gisette,decision_tree,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,6.33935,6.0472,6.514025,0.029629524822171224,0.9958041958041959
gisette,decision_tree,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,14.8267,11.701500000000001,15.72325,0.023139398425202976,0.9958041958041959
gisette,decision_tree,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.04925,0.04895,0.049749999999999996,0.32177136754526303,0.8663761097174498
gisette,decision_tree,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.10735,0.10654999999999999,0.110775,0.14524264922990163,0.9590207351551963
gisette,decision_tree,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.41205,0.406925,0.412825,0.050618931067280465,0.9887931100595757
gisette,decision_tree,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.046,0.045625,0.04625,0.31207263033672344,0.8854372622184501
gisette,decision_tree,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.15655,0.15560000000000002,0.15785,0.1640132042493782,0.9603934409753543
gisette,decision_tree,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.61095,0.6057750000000001,0.617625,0.08250002215151375,0.9797202797202798
gisette,decision_tree,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.49475,0.49275,0.5009,0.5851239659225177,0.7349650349650351
